base_word,base_context,base_start_year,base_end_year,synthetic_word
opioid,Acheson has suggested that the morphinans and other synthetic morphine substitutes should be called opioids,1955,,nonopiumoid
opioid,Acheson has suggested that the morphinans and other synthetic morphine substitutes should be called opioids,1955,,opiumoidness
opioid,Acheson has suggested that the morphinans and other synthetic morphine substitutes should be called opioids,1955,,antiopiumive
opioid,Acheson has suggested that the morphinans and other synthetic morphine substitutes should be called opioids,1955,,opiumoidable
opioid,Acheson has suggested that the morphinans and other synthetic morphine substitutes should be called opioids,1955,,opiumoidest
orbit,"There is no velocity test on the British ball. So, in effect, the manufacturers could improve it to the point where it orbits",1946,,orbitness
orbit,"There is no velocity test on the British ball. So, in effect, the manufacturers could improve it to the point where it orbits",1946,,unorbize
orbit,"There is no velocity test on the British ball. So, in effect, the manufacturers could improve it to the point where it orbits",1946,,unorbit
orbit,"There is no velocity test on the British ball. So, in effect, the manufacturers could improve it to the point where it orbits",1946,,orbitly
orbit,"There is no velocity test on the British ball. So, in effect, the manufacturers could improve it to the point where it orbits",1946,,reorbit
orbit,"There is no velocity test on the British ball. So, in effect, the manufacturers could improve it to the point where it orbits",1946,,macroorbscape
orbit,"There is no velocity test on the British ball. So, in effect, the manufacturers could improve it to the point where it orbits",1946,,orbitable
orbit,"There is no velocity test on the British ball. So, in effect, the manufacturers could improve it to the point where it orbits",1946,,overorbit
orbit,"There is no velocity test on the British ball. So, in effect, the manufacturers could improve it to the point where it orbits",1946,,orbitest
orbit,"There is no velocity test on the British ball. So, in effect, the manufacturers could improve it to the point where it orbits",1946,,preorbit
ou,"He was a strict disciplinarian, but always just, and..we all loved the ‘ Ou",1949,,oued
ou,"He was a strict disciplinarian, but always just, and..we all loved the ‘ Ou",1949,,ouing
ou,"He was a strict disciplinarian, but always just, and..we all loved the ‘ Ou",1949,,unou
ou,"He was a strict disciplinarian, but always just, and..we all loved the ‘ Ou",1949,,ouly
ou,"He was a strict disciplinarian, but always just, and..we all loved the ‘ Ou",1949,,ouer
ou,"He was a strict disciplinarian, but always just, and..we all loved the ‘ Ou",1949,,reou
ou,"He was a strict disciplinarian, but always just, and..we all loved the ‘ Ou",1949,,ouize
ou,"He was a strict disciplinarian, but always just, and..we all loved the ‘ Ou",1949,,oual
ou,"He was a strict disciplinarian, but always just, and..we all loved the ‘ Ou",1949,,ouness
ou,"He was a strict disciplinarian, but always just, and..we all loved the ‘ Ou",1949,,ouable
payload,They pulled out a revised crew accommodation..and added a hundred and ten pounds to the payload,1914,,payloadic
payload,They pulled out a revised crew accommodation..and added a hundred and ten pounds to the payload,1914,,payloaded
payload,They pulled out a revised crew accommodation..and added a hundred and ten pounds to the payload,1914,,payloading
payload,They pulled out a revised crew accommodation..and added a hundred and ten pounds to the payload,1914,,unpayload
payload,They pulled out a revised crew accommodation..and added a hundred and ten pounds to the payload,1914,,payloadly
payload,They pulled out a revised crew accommodation..and added a hundred and ten pounds to the payload,1914,,repayload
payload,They pulled out a revised crew accommodation..and added a hundred and ten pounds to the payload,1914,,nonpayload
payload,They pulled out a revised crew accommodation..and added a hundred and ten pounds to the payload,1914,,payloadize
payload,They pulled out a revised crew accommodation..and added a hundred and ten pounds to the payload,1914,,payloadness
payload,They pulled out a revised crew accommodation..and added a hundred and ten pounds to the payload,1914,,depayload
payload,The aristocrats of the waterways were..the northmen who wintered in the fur country and delivered the payloads,1914,,payloadic
payload,The aristocrats of the waterways were..the northmen who wintered in the fur country and delivered the payloads,1914,,payloading
payload,The aristocrats of the waterways were..the northmen who wintered in the fur country and delivered the payloads,1914,,unpayload
payload,The aristocrats of the waterways were..the northmen who wintered in the fur country and delivered the payloads,1914,,payloader
payload,The aristocrats of the waterways were..the northmen who wintered in the fur country and delivered the payloads,1914,,repayload
payload,The aristocrats of the waterways were..the northmen who wintered in the fur country and delivered the payloads,1914,,nonpayload
payload,The aristocrats of the waterways were..the northmen who wintered in the fur country and delivered the payloads,1914,,payloadness
payload,The aristocrats of the waterways were..the northmen who wintered in the fur country and delivered the payloads,1914,,payloadable
payload,The aristocrats of the waterways were..the northmen who wintered in the fur country and delivered the payloads,1914,,depayload
payload,The aristocrats of the waterways were..the northmen who wintered in the fur country and delivered the payloads,1914,,overpayload
payload,Another source of trimming costs was by reducing..the miles covered by the vehicles without a payload,1914,,payloadic
payload,Another source of trimming costs was by reducing..the miles covered by the vehicles without a payload,1914,,payloadal
payload,Another source of trimming costs was by reducing..the miles covered by the vehicles without a payload,1914,,payloadful
payload,Another source of trimming costs was by reducing..the miles covered by the vehicles without a payload,1914,,payloading
payload,Another source of trimming costs was by reducing..the miles covered by the vehicles without a payload,1914,,unpayload
payload,Another source of trimming costs was by reducing..the miles covered by the vehicles without a payload,1914,,payloadly
payload,Another source of trimming costs was by reducing..the miles covered by the vehicles without a payload,1914,,payloader
payload,Another source of trimming costs was by reducing..the miles covered by the vehicles without a payload,1914,,repayload
payload,Another source of trimming costs was by reducing..the miles covered by the vehicles without a payload,1914,,nonpayload
payload,Another source of trimming costs was by reducing..the miles covered by the vehicles without a payload,1914,,payloadize
payload,"Helicopter designers are now busily engaged in harnessing jet engines to helicopters to raise their speed, range and payload",1914,,payloaded
payload,"Helicopter designers are now busily engaged in harnessing jet engines to helicopters to raise their speed, range and payload",1914,,payloading
payload,"Helicopter designers are now busily engaged in harnessing jet engines to helicopters to raise their speed, range and payload",1914,,unpayload
payload,"Helicopter designers are now busily engaged in harnessing jet engines to helicopters to raise their speed, range and payload",1914,,repayload
payload,"Helicopter designers are now busily engaged in harnessing jet engines to helicopters to raise their speed, range and payload",1914,,nonpayload
payload,"Helicopter designers are now busily engaged in harnessing jet engines to helicopters to raise their speed, range and payload",1914,,depayload
payload,"Helicopter designers are now busily engaged in harnessing jet engines to helicopters to raise their speed, range and payload",1914,,overpayload
payload,"Helicopter designers are now busily engaged in harnessing jet engines to helicopters to raise their speed, range and payload",1914,,prepayload
payload,"Helicopter designers are now busily engaged in harnessing jet engines to helicopters to raise their speed, range and payload",1914,,antipayload
payload,"Helicopter designers are now busily engaged in harnessing jet engines to helicopters to raise their speed, range and payload",1914,,payloadation
payload,"It is practicable to use short, lightweight loading ramps which can be carried in the aircraft with a minimum loss of space and payload",1914,,payloadal
payload,"It is practicable to use short, lightweight loading ramps which can be carried in the aircraft with a minimum loss of space and payload",1914,,payloaded
payload,"It is practicable to use short, lightweight loading ramps which can be carried in the aircraft with a minimum loss of space and payload",1914,,payloading
payload,"It is practicable to use short, lightweight loading ramps which can be carried in the aircraft with a minimum loss of space and payload",1914,,unpayload
payload,"It is practicable to use short, lightweight loading ramps which can be carried in the aircraft with a minimum loss of space and payload",1914,,payloadly
payload,"It is practicable to use short, lightweight loading ramps which can be carried in the aircraft with a minimum loss of space and payload",1914,,payloader
payload,"It is practicable to use short, lightweight loading ramps which can be carried in the aircraft with a minimum loss of space and payload",1914,,repayload
payload,"It is practicable to use short, lightweight loading ramps which can be carried in the aircraft with a minimum loss of space and payload",1914,,nonpayload
payload,"It is practicable to use short, lightweight loading ramps which can be carried in the aircraft with a minimum loss of space and payload",1914,,payloadize
payload,"It is practicable to use short, lightweight loading ramps which can be carried in the aircraft with a minimum loss of space and payload",1914,,depayload
phonon,"The pair ‘pit’ and ‘bit’ attests to a minimal difference,..but that difference is between voicelessness and voicing, not between /p/ and /b/. We shall follow Lamb in calling the terms of such minimal differences phonons",1932,,phonoononic
phonon,"The pair ‘pit’ and ‘bit’ attests to a minimal difference,..but that difference is between voicelessness and voicing, not between /p/ and /b/. We shall follow Lamb in calling the terms of such minimal differences phonons",1932,,phonoononing
phonon,"The pair ‘pit’ and ‘bit’ attests to a minimal difference,..but that difference is between voicelessness and voicing, not between /p/ and /b/. We shall follow Lamb in calling the terms of such minimal differences phonons",1932,,phonoononly
phonon,"The pair ‘pit’ and ‘bit’ attests to a minimal difference,..but that difference is between voicelessness and voicing, not between /p/ and /b/. We shall follow Lamb in calling the terms of such minimal differences phonons",1932,,phonoononer
phonon,"The pair ‘pit’ and ‘bit’ attests to a minimal difference,..but that difference is between voicelessness and voicing, not between /p/ and /b/. We shall follow Lamb in calling the terms of such minimal differences phonons",1932,,phonoononal
phonon,"The pair ‘pit’ and ‘bit’ attests to a minimal difference,..but that difference is between voicelessness and voicing, not between /p/ and /b/. We shall follow Lamb in calling the terms of such minimal differences phonons",1932,,phonoononation
phonon,"The pair ‘pit’ and ‘bit’ attests to a minimal difference,..but that difference is between voicelessness and voicing, not between /p/ and /b/. We shall follow Lamb in calling the terms of such minimal differences phonons",1932,,phonoononism
phonon,"The pair ‘pit’ and ‘bit’ attests to a minimal difference,..but that difference is between voicelessness and voicing, not between /p/ and /b/. We shall follow Lamb in calling the terms of such minimal differences phonons",1932,,phonoononman
phonon,"The pair ‘pit’ and ‘bit’ attests to a minimal difference,..but that difference is between voicelessness and voicing, not between /p/ and /b/. We shall follow Lamb in calling the terms of such minimal differences phonons",1932,,phonoononship
phonon,"The pair ‘pit’ and ‘bit’ attests to a minimal difference,..but that difference is between voicelessness and voicing, not between /p/ and /b/. We shall follow Lamb in calling the terms of such minimal differences phonons",1932,,phonoononability
pinpoint,"A pilot only has to look in that general vicinity, switching between TV and Flir, then alternating between ‘white-hot’ and ‘black-hot’ Flir images until the target is pinpointed",1917,,unpinpoint
pinpoint,"A pilot only has to look in that general vicinity, switching between TV and Flir, then alternating between ‘white-hot’ and ‘black-hot’ Flir images until the target is pinpointed",1917,,pinpointion
pinpoint,"A pilot only has to look in that general vicinity, switching between TV and Flir, then alternating between ‘white-hot’ and ‘black-hot’ Flir images until the target is pinpointed",1917,,pinpointic
pinpoint,"A pilot only has to look in that general vicinity, switching between TV and Flir, then alternating between ‘white-hot’ and ‘black-hot’ Flir images until the target is pinpointed",1917,,repinpoint
pinpoint,"A pilot only has to look in that general vicinity, switching between TV and Flir, then alternating between ‘white-hot’ and ‘black-hot’ Flir images until the target is pinpointed",1917,,nonpinpoint
pinpoint,"A pilot only has to look in that general vicinity, switching between TV and Flir, then alternating between ‘white-hot’ and ‘black-hot’ Flir images until the target is pinpointed",1917,,pinpointness
pinpoint,"A pilot only has to look in that general vicinity, switching between TV and Flir, then alternating between ‘white-hot’ and ‘black-hot’ Flir images until the target is pinpointed",1917,,overpinpoint
pinpoint,"A pilot only has to look in that general vicinity, switching between TV and Flir, then alternating between ‘white-hot’ and ‘black-hot’ Flir images until the target is pinpointed",1917,,prepinpoint
pinpoint,"A pilot only has to look in that general vicinity, switching between TV and Flir, then alternating between ‘white-hot’ and ‘black-hot’ Flir images until the target is pinpointed",1917,,antipinpoint
pinpoint,"A pilot only has to look in that general vicinity, switching between TV and Flir, then alternating between ‘white-hot’ and ‘black-hot’ Flir images until the target is pinpointed",1917,,pinpointation
positron,"The unit of heavy hydrogen, the deuteron, or deuton, as it has been called, bids fair to rival in interest its recently found cousins, the neutron and positron",1933,,misposied
positron,"The unit of heavy hydrogen, the deuteron, or deuton, as it has been called, bids fair to rival in interest its recently found cousins, the neutron and positron",1933,,positroned
positron,"The unit of heavy hydrogen, the deuteron, or deuton, as it has been called, bids fair to rival in interest its recently found cousins, the neutron and positron",1933,,positroning
positron,"The unit of heavy hydrogen, the deuteron, or deuton, as it has been called, bids fair to rival in interest its recently found cousins, the neutron and positron",1933,,agroposiic
positron,"The unit of heavy hydrogen, the deuteron, or deuton, as it has been called, bids fair to rival in interest its recently found cousins, the neutron and positron",1933,,unpositron
positron,"The unit of heavy hydrogen, the deuteron, or deuton, as it has been called, bids fair to rival in interest its recently found cousins, the neutron and positron",1933,,repositron
positron,"The unit of heavy hydrogen, the deuteron, or deuton, as it has been called, bids fair to rival in interest its recently found cousins, the neutron and positron",1933,,prepositron
positron,"The unit of heavy hydrogen, the deuteron, or deuton, as it has been called, bids fair to rival in interest its recently found cousins, the neutron and positron",1933,,positronlike
positron,"The unit of heavy hydrogen, the deuteron, or deuton, as it has been called, bids fair to rival in interest its recently found cousins, the neutron and positron",1933,,positronity
positron,"The unit of heavy hydrogen, the deuteron, or deuton, as it has been called, bids fair to rival in interest its recently found cousins, the neutron and positron",1933,,positronism
positron,The Bethe carbon cycle (in which carbon acts as a catalyst for the conversion of hydrogen into helium and positrons,1933,,positroned
positron,The Bethe carbon cycle (in which carbon acts as a catalyst for the conversion of hydrogen into helium and positrons,1933,,unpositron
positron,The Bethe carbon cycle (in which carbon acts as a catalyst for the conversion of hydrogen into helium and positrons,1933,,positronly
positron,The Bethe carbon cycle (in which carbon acts as a catalyst for the conversion of hydrogen into helium and positrons,1933,,repositron
positron,The Bethe carbon cycle (in which carbon acts as a catalyst for the conversion of hydrogen into helium and positrons,1933,,nonpositron
positron,The Bethe carbon cycle (in which carbon acts as a catalyst for the conversion of hydrogen into helium and positrons,1933,,positronize
positron,The Bethe carbon cycle (in which carbon acts as a catalyst for the conversion of hydrogen into helium and positrons,1933,,antipositron
positron,The Bethe carbon cycle (in which carbon acts as a catalyst for the conversion of hydrogen into helium and positrons,1933,,positronation
positron,The Bethe carbon cycle (in which carbon acts as a catalyst for the conversion of hydrogen into helium and positrons,1933,,bepositron
positron,The Bethe carbon cycle (in which carbon acts as a catalyst for the conversion of hydrogen into helium and positrons,1933,,copositron
positron,"Working at the CERN atom smasher in Geneva, the team managed to construct antihydrogen from the anti-matter equivalent of a proton and an electron—an antiproton and a positron",1933,,deposieth
positron,"Working at the CERN atom smasher in Geneva, the team managed to construct antihydrogen from the anti-matter equivalent of a proton and an electron—an antiproton and a positron",1933,,positroned
positron,"Working at the CERN atom smasher in Geneva, the team managed to construct antihydrogen from the anti-matter equivalent of a proton and an electron—an antiproton and a positron",1933,,unpositron
positron,"Working at the CERN atom smasher in Geneva, the team managed to construct antihydrogen from the anti-matter equivalent of a proton and an electron—an antiproton and a positron",1933,,positronly
positron,"Working at the CERN atom smasher in Geneva, the team managed to construct antihydrogen from the anti-matter equivalent of a proton and an electron—an antiproton and a positron",1933,,nonpositron
positron,"Working at the CERN atom smasher in Geneva, the team managed to construct antihydrogen from the anti-matter equivalent of a proton and an electron—an antiproton and a positron",1933,,positronize
positron,"Working at the CERN atom smasher in Geneva, the team managed to construct antihydrogen from the anti-matter equivalent of a proton and an electron—an antiproton and a positron",1933,,positronal
positron,"Working at the CERN atom smasher in Geneva, the team managed to construct antihydrogen from the anti-matter equivalent of a proton and an electron—an antiproton and a positron",1933,,overpositron
positron,"Working at the CERN atom smasher in Geneva, the team managed to construct antihydrogen from the anti-matter equivalent of a proton and an electron—an antiproton and a positron",1933,,micropositron
positron,"Working at the CERN atom smasher in Geneva, the team managed to construct antihydrogen from the anti-matter equivalent of a proton and an electron—an antiproton and a positron",1933,,positronism
proactive,"Citizens usually bring matters to police attention... The police department deals with such requests as a reactive organization ... The police also acquire information by intervening in the lives of citizens on their own initiative. In this capacity, they serve as a proactive",1933,,proactiveate
proactive,"Citizens usually bring matters to police attention... The police department deals with such requests as a reactive organization ... The police also acquire information by intervening in the lives of citizens on their own initiative. In this capacity, they serve as a proactive",1933,,proactiveing
proactive,"Citizens usually bring matters to police attention... The police department deals with such requests as a reactive organization ... The police also acquire information by intervening in the lives of citizens on their own initiative. In this capacity, they serve as a proactive",1933,,proactiveic
proactive,"Citizens usually bring matters to police attention... The police department deals with such requests as a reactive organization ... The police also acquire information by intervening in the lives of citizens on their own initiative. In this capacity, they serve as a proactive",1933,,proactiveable
proactive,"Citizens usually bring matters to police attention... The police department deals with such requests as a reactive organization ... The police also acquire information by intervening in the lives of citizens on their own initiative. In this capacity, they serve as a proactive",1933,,proactivelike
proactive,"Citizens usually bring matters to police attention... The police department deals with such requests as a reactive organization ... The police also acquire information by intervening in the lives of citizens on their own initiative. In this capacity, they serve as a proactive",1933,,proactiveion
proactive,"Citizens usually bring matters to police attention... The police department deals with such requests as a reactive organization ... The police also acquire information by intervening in the lives of citizens on their own initiative. In this capacity, they serve as a proactive",1933,,proactivecyte
proactive,"Citizens usually bring matters to police attention... The police department deals with such requests as a reactive organization ... The police also acquire information by intervening in the lives of citizens on their own initiative. In this capacity, they serve as a proactive",1933,,proactivearian
proactive,"Citizens usually bring matters to police attention... The police department deals with such requests as a reactive organization ... The police also acquire information by intervening in the lives of citizens on their own initiative. In this capacity, they serve as a proactive",1933,,proactivederma
proactive,"Citizens usually bring matters to police attention... The police department deals with such requests as a reactive organization ... The police also acquire information by intervening in the lives of citizens on their own initiative. In this capacity, they serve as a proactive",1933,,proactiverel
psycho,"‘Within his subconscious, he built up barriers against a whole series of memories, and the subliminal threshold—’ ‘Doc, I don't understand the psycho",1914,,nonpsycho
psycho,"‘Within his subconscious, he built up barriers against a whole series of memories, and the subliminal threshold—’ ‘Doc, I don't understand the psycho",1914,,unpsycho
psycho,"‘Within his subconscious, he built up barriers against a whole series of memories, and the subliminal threshold—’ ‘Doc, I don't understand the psycho",1914,,psychometric
psycho,"‘Within his subconscious, he built up barriers against a whole series of memories, and the subliminal threshold—’ ‘Doc, I don't understand the psycho",1914,,overpsycho
psycho,"‘Within his subconscious, he built up barriers against a whole series of memories, and the subliminal threshold—’ ‘Doc, I don't understand the psycho",1914,,psychoation
psycho,"‘Within his subconscious, he built up barriers against a whole series of memories, and the subliminal threshold—’ ‘Doc, I don't understand the psycho",1914,,metapsycho
psycho,"‘Within his subconscious, he built up barriers against a whole series of memories, and the subliminal threshold—’ ‘Doc, I don't understand the psycho",1914,,cyberpsycho
psycho,"‘Within his subconscious, he built up barriers against a whole series of memories, and the subliminal threshold—’ ‘Doc, I don't understand the psycho",1914,,psychoplasty
psycho,"‘Within his subconscious, he built up barriers against a whole series of memories, and the subliminal threshold—’ ‘Doc, I don't understand the psycho",1914,,micropsycho
psycho,"‘Within his subconscious, he built up barriers against a whole series of memories, and the subliminal threshold—’ ‘Doc, I don't understand the psycho",1914,,repsycho
psycho,Chastity's been calling me all morning wit straight drama. Who knew this chick would have turned out to be a psycho,1914,,neuropsycho
psycho,Chastity's been calling me all morning wit straight drama. Who knew this chick would have turned out to be a psycho,1914,,nonpsycho
psycho,Chastity's been calling me all morning wit straight drama. Who knew this chick would have turned out to be a psycho,1914,,antipsycho
psycho,Chastity's been calling me all morning wit straight drama. Who knew this chick would have turned out to be a psycho,1914,,biopsycho
psycho,Chastity's been calling me all morning wit straight drama. Who knew this chick would have turned out to be a psycho,1914,,unpsycho
psycho,Chastity's been calling me all morning wit straight drama. Who knew this chick would have turned out to be a psycho,1914,,ecopsycho
psycho,Chastity's been calling me all morning wit straight drama. Who knew this chick would have turned out to be a psycho,1914,,psychoable
psycho,Chastity's been calling me all morning wit straight drama. Who knew this chick would have turned out to be a psycho,1914,,postpsycho
psycho,Chastity's been calling me all morning wit straight drama. Who knew this chick would have turned out to be a psycho,1914,,psychophasia
psycho,Chastity's been calling me all morning wit straight drama. Who knew this chick would have turned out to be a psycho,1914,,electropsycho
psycho,He had the uncanny knack of winkling out people's most sensitive feelings and then slowly destroying them. He was a real psycho,1914,,nonpsycho
psycho,He had the uncanny knack of winkling out people's most sensitive feelings and then slowly destroying them. He was a real psycho,1914,,antipsycho
psycho,He had the uncanny knack of winkling out people's most sensitive feelings and then slowly destroying them. He was a real psycho,1914,,biopsycho
psycho,He had the uncanny knack of winkling out people's most sensitive feelings and then slowly destroying them. He was a real psycho,1914,,unpsycho
psycho,He had the uncanny knack of winkling out people's most sensitive feelings and then slowly destroying them. He was a real psycho,1914,,psychoable
psycho,He had the uncanny knack of winkling out people's most sensitive feelings and then slowly destroying them. He was a real psycho,1914,,postpsycho
psycho,He had the uncanny knack of winkling out people's most sensitive feelings and then slowly destroying them. He was a real psycho,1914,,repsycho
psycho,He had the uncanny knack of winkling out people's most sensitive feelings and then slowly destroying them. He was a real psycho,1914,,depsycho
psycho,He had the uncanny knack of winkling out people's most sensitive feelings and then slowly destroying them. He was a real psycho,1914,,superpsycho
psycho,He had the uncanny knack of winkling out people's most sensitive feelings and then slowly destroying them. He was a real psycho,1914,,interpsycho
quark,The discovery of t seems neatly to fill out the list of the expected quarks,1964,,quarked
quark,The discovery of t seems neatly to fill out the list of the expected quarks,1964,,unquark
quark,The discovery of t seems neatly to fill out the list of the expected quarks,1964,,requark
quark,The discovery of t seems neatly to fill out the list of the expected quarks,1964,,nonquark
quark,The discovery of t seems neatly to fill out the list of the expected quarks,1964,,quarkal
quark,The discovery of t seems neatly to fill out the list of the expected quarks,1964,,dequark
quark,The discovery of t seems neatly to fill out the list of the expected quarks,1964,,quarklike
quark,The discovery of t seems neatly to fill out the list of the expected quarks,1964,,microquark
quark,The discovery of t seems neatly to fill out the list of the expected quarks,1964,,superquark
quark,The discovery of t seems neatly to fill out the list of the expected quarks,1964,,outquark
reactant,"Firefly light organs..consist of photocytes, specialized cells containing the bioluminescent reactants",1915,,reactantly
reactant,"Firefly light organs..consist of photocytes, specialized cells containing the bioluminescent reactants",1915,,reactanted
reactant,"Firefly light organs..consist of photocytes, specialized cells containing the bioluminescent reactants",1915,,reactanting
reactant,"Firefly light organs..consist of photocytes, specialized cells containing the bioluminescent reactants",1915,,reactantally
reactant,"Firefly light organs..consist of photocytes, specialized cells containing the bioluminescent reactants",1915,,bioacted
reactant,"Firefly light organs..consist of photocytes, specialized cells containing the bioluminescent reactants",1915,,inacted
reactant,"Firefly light organs..consist of photocytes, specialized cells containing the bioluminescent reactants",1915,,reactless
reactant,"Firefly light organs..consist of photocytes, specialized cells containing the bioluminescent reactants",1915,,reactantion
reactant,"Firefly light organs..consist of photocytes, specialized cells containing the bioluminescent reactants",1915,,reactest
reactant,"Firefly light organs..consist of photocytes, specialized cells containing the bioluminescent reactants",1915,,reactantic
recycling,"The more than 9·1 million aluminium cans represent about 460,000 lb of litter and solid waste removed for complete recycling",1925,,recycleingness
recycling,"The more than 9·1 million aluminium cans represent about 460,000 lb of litter and solid waste removed for complete recycling",1925,,recycleinged
recycling,"The more than 9·1 million aluminium cans represent about 460,000 lb of litter and solid waste removed for complete recycling",1925,,recycleinging
recycling,"The more than 9·1 million aluminium cans represent about 460,000 lb of litter and solid waste removed for complete recycling",1925,,recycleingwoman
recycling,"The more than 9·1 million aluminium cans represent about 460,000 lb of litter and solid waste removed for complete recycling",1925,,recycleingic
recycling,"The more than 9·1 million aluminium cans represent about 460,000 lb of litter and solid waste removed for complete recycling",1925,,recycleingism
recycling,"The more than 9·1 million aluminium cans represent about 460,000 lb of litter and solid waste removed for complete recycling",1925,,recycleingship
recycling,"The more than 9·1 million aluminium cans represent about 460,000 lb of litter and solid waste removed for complete recycling",1925,,recycleingability
recycling,"The more than 9·1 million aluminium cans represent about 460,000 lb of litter and solid waste removed for complete recycling",1925,,recycleingsphere
recycling,"The more than 9·1 million aluminium cans represent about 460,000 lb of litter and solid waste removed for complete recycling",1925,,recycleingscape
ribosome,The nucleic acid of the chromosomes forms a ‘messenger’ molecule which leaves the nucleus and joins particles in the cytoplasm which are called ribosomes,1958,,ribosomesomeest
ribosome,The nucleic acid of the chromosomes forms a ‘messenger’ molecule which leaves the nucleus and joins particles in the cytoplasm which are called ribosomes,1958,,ribosomesomeed
ribosome,The nucleic acid of the chromosomes forms a ‘messenger’ molecule which leaves the nucleus and joins particles in the cytoplasm which are called ribosomes,1958,,ribosomesomeing
ribosome,The nucleic acid of the chromosomes forms a ‘messenger’ molecule which leaves the nucleus and joins particles in the cytoplasm which are called ribosomes,1958,,ribosomesomeize
ribosome,The nucleic acid of the chromosomes forms a ‘messenger’ molecule which leaves the nucleus and joins particles in the cytoplasm which are called ribosomes,1958,,ribosomesomeion
ribosome,The nucleic acid of the chromosomes forms a ‘messenger’ molecule which leaves the nucleus and joins particles in the cytoplasm which are called ribosomes,1958,,ribosomesomegraphy
ribosome,The nucleic acid of the chromosomes forms a ‘messenger’ molecule which leaves the nucleus and joins particles in the cytoplasm which are called ribosomes,1958,,ribosomesomeess
ribosome,The nucleic acid of the chromosomes forms a ‘messenger’ molecule which leaves the nucleus and joins particles in the cytoplasm which are called ribosomes,1958,,allosomesome
ribosome,The nucleic acid of the chromosomes forms a ‘messenger’ molecule which leaves the nucleus and joins particles in the cytoplasm which are called ribosomes,1958,,downsomesome
ribosome,The nucleic acid of the chromosomes forms a ‘messenger’ molecule which leaves the nucleus and joins particles in the cytoplasm which are called ribosomes,1958,,lithosomesome
sequencing,"The smallest DNA molecules, those of certain viruses, are perhaps 70 times longer than the 75-nucleotide transfer-RNA molecules that were the subject of early RNA sequencing",1961,,sequenceingly
sequencing,"The smallest DNA molecules, those of certain viruses, are perhaps 70 times longer than the 75-nucleotide transfer-RNA molecules that were the subject of early RNA sequencing",1961,,sequenceinging
sequencing,"The smallest DNA molecules, those of certain viruses, are perhaps 70 times longer than the 75-nucleotide transfer-RNA molecules that were the subject of early RNA sequencing",1961,,sequenceingize
sequencing,"The smallest DNA molecules, those of certain viruses, are perhaps 70 times longer than the 75-nucleotide transfer-RNA molecules that were the subject of early RNA sequencing",1961,,unsequenceing
sequencing,"The smallest DNA molecules, those of certain viruses, are perhaps 70 times longer than the 75-nucleotide transfer-RNA molecules that were the subject of early RNA sequencing",1961,,nonsequenceing
sequencing,"The smallest DNA molecules, those of certain viruses, are perhaps 70 times longer than the 75-nucleotide transfer-RNA molecules that were the subject of early RNA sequencing",1961,,subsequenceing
sequencing,"The smallest DNA molecules, those of certain viruses, are perhaps 70 times longer than the 75-nucleotide transfer-RNA molecules that were the subject of early RNA sequencing",1961,,besequenceing
sequencing,"The smallest DNA molecules, those of certain viruses, are perhaps 70 times longer than the 75-nucleotide transfer-RNA molecules that were the subject of early RNA sequencing",1961,,dissequenceing
sequencing,"The smallest DNA molecules, those of certain viruses, are perhaps 70 times longer than the 75-nucleotide transfer-RNA molecules that were the subject of early RNA sequencing",1961,,ensequenceing
sequencing,"The smallest DNA molecules, those of certain viruses, are perhaps 70 times longer than the 75-nucleotide transfer-RNA molecules that were the subject of early RNA sequencing",1961,,polysequenceing
stereo,"A variety of instrumental, choral and solo recordings, both monaural and binaural ( stereo",1954,,stereoally
stereo,"A variety of instrumental, choral and solo recordings, both monaural and binaural ( stereo",1954,,stereocentrism
stereo,"A variety of instrumental, choral and solo recordings, both monaural and binaural ( stereo",1954,,stereoation
stereo,"A variety of instrumental, choral and solo recordings, both monaural and binaural ( stereo",1954,,stereoable
stereo,"A variety of instrumental, choral and solo recordings, both monaural and binaural ( stereo",1954,,unstereo
stereo,"A variety of instrumental, choral and solo recordings, both monaural and binaural ( stereo",1954,,restereo
stereo,"A variety of instrumental, choral and solo recordings, both monaural and binaural ( stereo",1954,,antistereo
stereo,"A variety of instrumental, choral and solo recordings, both monaural and binaural ( stereo",1954,,instereo
stereo,"A variety of instrumental, choral and solo recordings, both monaural and binaural ( stereo",1954,,superstereo
stereo,"A variety of instrumental, choral and solo recordings, both monaural and binaural ( stereo",1954,,outstereo
stereo,I am unable to understand pop words seated 3ft away from a high quality stereo,1954,,stereowoman
stereo,I am unable to understand pop words seated 3ft away from a high quality stereo,1954,,neurostereo
stereo,I am unable to understand pop words seated 3ft away from a high quality stereo,1954,,unstereo
stereo,I am unable to understand pop words seated 3ft away from a high quality stereo,1954,,restereo
stereo,I am unable to understand pop words seated 3ft away from a high quality stereo,1954,,overstereo
stereo,I am unable to understand pop words seated 3ft away from a high quality stereo,1954,,prestereo
stereo,I am unable to understand pop words seated 3ft away from a high quality stereo,1954,,antistereo
stereo,I am unable to understand pop words seated 3ft away from a high quality stereo,1954,,microstereo
stereo,I am unable to understand pop words seated 3ft away from a high quality stereo,1954,,outstereo
stereo,I am unable to understand pop words seated 3ft away from a high quality stereo,1954,,understereo
stereo,"Lorna showed us into the villa and put some low, slow background music on the stereo",1954,,autostereo
stereo,"Lorna showed us into the villa and put some low, slow background music on the stereo",1954,,unstereo
