text,target_word,year,entry_start_year,rank,top_10_words
"The majority of doctors are not consciously cruel, but they are trained to see patients as body parts... What doctors need is a framework of emotional literacy",literacy,1943,1880.0,5,intelligence|and|understanding|support|literacy|competence|awareness|education|skills|sensitivity
Speculative development is taking place at several business parks,park,1955,1222.0,5,parks|sites|and|locations|park|centres|centers|districts|areas|estates
"A red quark and a blue quark can mutually attract, and the attraction is maximised if in turn they cluster with a yellow",yellow,1975,,5,red|blue|green|third|yellow|proton|quark|pair|neutral|colourless
In Am [erican] E [nglish] ..compounds are usually written solid as soon as they have gained some permanent status; otherwise they are written open,open,1961,,5,hyphenated|with|as|in|open|hollow|dashed|broken|hyphened|out
The three-storey house [for patients of a mental hospital in the final stages of readjustment to community life] ..was opened last month and is known officially as a ‘ sheltered,sheltered,1961,1597.0,5,halfway|community|hostel|supported|sheltered|residential|transitional|stepping|repatriation|training
In 1997 Asda outsourced its IT to IBM... Wal-Mart's view is quite the opposite—IT is core,core,1972,1325.0,5,a|the|not|an|core|seen|critical|one|at|central
"Under various conditions, the same language may occupy more than one functional slot",slot,1957,1400.0,5,role|position|category|level|slot|domain|layer|area|field|group
"In a circuit having secondary relays, the possibility of a ‘memory’ exists since the states of operation may not uniquely determine the output transmissions. A circuit having secondary relays will be called a sequential",sequential,1954,1822.0,5,memory|non|secondary|multi|sequential|circuit|state|relay|two|multiple
"There wasn't one, not one picture of a boy anywhere in sight, not even the singer Mario, who was a complete babe",babe,1973,1393.0,5,no|and|boy|unknown|babe|non|disappointment|mystery|surprise|hit
"For an element of the mass [ formula follows ] certain states in which the neutrons are in the doublet, the protons in the triplet state, exactly coincides [ sic ] in approximation (1) with a state in which the neutrons are in the quartet, the protons in the singlet",singlet,1937,1763.0,6,sextet|triplet|doublet|quintet|quintuplet|singlet|sextuplet|octet|quint|single
The attraction of the newly traded issues..results from the rapid rise in prices..and a desire to be in on the ‘ground floor’ of a prospective fast- riser,riser,1961,1398.0,6,growing|moving|mover|rising|grower|riser|starter|runner|growth|money
If the attenuation of the high frequencies takes place too suddenly (i.e. sharp cut-off) then we get ringing,ringing,1949,1300.0,6,a|the|an|distortion|what|ringing|phase|some|something|unwanted
The airline has aimed to set itself apart from its competitors through..additional leg room for passengers seated in coach,coach,1951,1556.0,6,the|economy|its|premium|exit|coach|all|business|front|first
The displayed ‘ink’ is visualized from the oscilloscope display while hand-directing the stylus position on the tablet,tablet,1964,1300.0,6,screen|surface|paper|display|touch|tablet|touchscreen|glass|drawing|table
"Observational series which describe phenomena changing with time may be roughly classified in two broad categories, viz. evolutive and stationary",stationary,1938,1450.0,6,non|cyclical|dynamic|devolutive|revolutionary|stationary|static|involutive|oscillatory|cyclic
"Individual organisms that arise asexually from the somatic, or body, cells of the parent rather than from the specialized sexual cells are called clones",clone,1982,1903.0,6,clones|somatic|parthenogens|clonal|asexual|clone|asexuals|parthenotes|parthenogenic|vegetative
If you turn on day-time T.V. you will see most of his actors playing rather similar roles in the soaps,soap,1943,,6,same|various|daytime|commercials|many|soap|shows|latest|most|majority
Most of us have heard the tale about the doting matron who tries to dry her damp dog in the microwave,microwave,1972,1931.0,6,kitchen|dryer|oven|bath|bathroom|microwave|bathtub|clothes|shower|morning
There is confusion..about the need to buy new radios and the industry fears a potential backlash from consumers angry about the end of analogue,analogue,1986,1808.0,6,free|the|analog|their|fm|analogue|a|am|an|service
"NBC made a deal with the studio to make a few two-hour ‘Buck Rogers’ movies, to be shown occasionally as specials",special,1952,1225.0,6,a|part|filler|specials|an|special|the|mini|prime|fill
We have observed the effects on wool growth of treating sheep with adrenocorticotrophic hormone and with cortical steroids,steroid,1936,1936.0,6,extracts|extract|steroids|hormones|and|steroid|cells|hormone|tissue|or
Most of positrons penetrate through the cellophane foil and reach the walls of the source room where they annihilate,annihilate,1939,1525.0,6,are|interact|can|decay|produce|annihilate|lose|collide|cause|deposit
The unmagnetized wire or tape is subjected in the recording magnet to a field compounded of the audio signal and a high-frequency component called the bias,bias,1941,1530.0,6,carrier|subcarrier|sync|modulation|reference|bias|control|modulating|video|high
"A company called Carter synthesized that chemical and sold it as Miltown, an anxiolytic that became the first pharmaceutical blockbuster",blockbuster,1942,1942.0,6,to|drug|treatment|marketed|product|blockbuster|antidepressant|approved|ever|tranquilizer
"When the program stops, the J-th column of the matrix F has been copied into the vector",vector,1961,1704.0,6,j|array|memory|matrix|buffer|vector|file|corresponding|column|variable
"By the Revolution of 1917 they [ sc. the Bolsheviks] began to erect a ‘superstructure’ for which, at least in Central Russia, no corresponding ‘ base",base,1933,1335.0,6,foundations|foundation|substructure|basis|fundament|base|groundwork|basement|superstructure|basal
Brian Concannon pounced to drill an opportunistic goal for Galway which helped to edge them 1-12 to 0-13 ahead at the turnaround,turnaround,1934,1891.0,6,break|interval|end|half|change|turnaround|halfway|short|turn|changeover
AA [= American Association] teams enforced team limits of thirty reservists and twenty actives,active,1931,1340.0,6,substitutes|replacements|players|five|non|active|men|free|replacement|to
"Any use of plug-ins will labour the processor when it comes to burning the CD. For that reason, it's necessary to write a disc image",image,1982,1225.0,6,with|without|that|in|using|image|at|as|before|and
"‘He's got a serious case of the squirts!’ ‘Whoa, whoa! That's more information than I need, but thanks for the visual",visual,1987,1425.0,6,update|warning|heads|tip|info|visual|advice|details|help|insight
"More and more business organizations are finding out that it is good business to have a multiracial staff and management. It is satisfying today to watch as many of the banks, for example, begin to diversify",diversify,1964,1475.0,6,reflect|hire|have|look|employ|diversify|realize|recruit|take|move
Having seen nothing of Avril all week I went round to hers,hers,1933,1250.0,6,her|the|see|his|their|hers|find|visit|look|ask
From the late 1870s to the 1960s the United States maintained and perpetuated a system of racial apartheid,apartheid,1952,1947.0,6,segregation|oppression|discrimination|and|inequality|apartheid|hierarchy|caste|subordination|slavery
The emulator divides the system's memory into two sections. One section holds the operating system and whatever applications program is running. The second section of memory is used to emulate,emulate,1965,1586.0,6,hold|store|run|load|save|emulate|temporarily|simulate|keep|create
"For almost three quarters of this match.., his players played as if they had no love for their boss and no pride in their shirt",shirt,1969,,6,club|performance|jersey|team|work|shirt|jerseys|colours|shirts|performances
Pharmacological data are indicative of a spatial separation of both sodium and potassium channels,channel,1958,1387.0,6,channels|currents|transport|ion|conductances|channel|current|efflux|influx|uptake
There are two reasons to doubt that mutual monitoring will support a high effort norm,norm,1934,1821.0,6,level|to|in|on|of|norm|by|and|for|strategy
Calculate where the waves are shaping up the best for your style of riding. Obviously..goofy footers will favour lefts,left,1968,1200.0,6,the|a|lefts|one|right|left|south|waves|rights|different
"The Brits, as we know, conquered the world with history's best navy, implanted their colonies and painted the map pink",pink,1960,1566.0,6,red|with|blue|of|in|pink|a|white|the|all
There will be no rocking in the aisles or moshing in the pits,pit,1987,,6,aisles|pews|front|crowd|back|pit|mosh|foyer|parking|balcony
"One implication of the professional workstation concept is that with ready access to a terminal and the necessary data online, as well as electronic mail, a professional employee could easily work remotely",remotely,1979,1598.0,6,from|at|anywhere|in|away|remotely|out|outside|part|for
"The amplitude of the video signal is divided into two sections, the lower 75 per cent being devoted to the active camera signal while the upper 25 per cent is used for the synchronizing pulses",pulse,1932,1398.0,6,signal|signals|pulses|and|information|pulse|video|portion|system|or
"The bandleader's art is a specialized one... It is the ability to weld musicians together to realize the leader's vision, while simultaneously allowing that vision to be enriched and inspired by what the individual players are able to bring to the party",party,1978,1300.0,6,table|music|group|mix|performance|party|collective|project|process|musical
"Over coffee, she told me she was at peace with the notion that she might never find Mr. Right. In any case, she said, she wasn't going to settle",settle,1975,1175.0,6,waste|let|wait|spend|be|settle|marry|sit|get|put
"If we could crack Macrobyte's password encryption algorithm, we'd have every password in the system, including any and all superuser accounts",account,1971,1300.0,6,passwords|accounts|and|credentials|logins|account|password|or|level|access
He rode seven of his 21 winners off that mark last year but does not wish to be typecast as a bottom of the handicap pilot,pilot,1976,1481.0,6,jockey|rider|specialist|man|expert|pilot|operator|trainer|jock|claimer
"I'll stake my pension on a conviction. In fact, if the lad's any sense he'll hold up his hand and plead",plead,1959,1275.0,6,say|admit|ask|confess|tell|plead|beg|give|take|let
We were all watching old Super-8 movies from the '60s and '70s that had been transferred to videotape,videotape,1953,1953.0,6,dvd|digital|video|vhs|a|videotape|dvds|the|dv|tape
The use of acoustic energy to perform all those functions in hydrospace for which electromagnetic energy is employed in aerospace,aerospace,1959,1955.0,6,the|air|free|space|electrospace|aerospace|airspace|atmosphere|other|atmospheres
What percentage of the blokes on Naked Attraction just want their friends and family to know they've got a massive knob,knob,1935,1405.0,6,dick|cock|penis|one|willy|knob|dong|schlong|wang|erection
A recent study of wireline data communications..has underlined the need for advancement in the field of data modulators-demodulators ( modems,modem,1958,1958.0,6,modems|mod|mods|demodulators|dm|modem|modulation|modulators|demod|demods
The finite-difference approximation to ∇ 2 has been generalized so as to permit the use not only of square but also of hexagonal or triangular mesh,mesh,1946,1425.0,6,meshes|elements|cells|grids|lattices|mesh|finite|grid|domains|or
The other penicillins have the same type of structure but have different side chains replacing the benzyl ( C 6 H 5 CH 2 — ) moiety,moiety,1935,1444.0,6,group|side|and|groups|or|moiety|in|ring|part|on
"This is achieved using a parser for the pronunciation fields, which breaks them into syllables and, within a syllable, into onset, peak",peak,1935,1450.0,6,coda|nucleus|mid|rime|duration|peak|vowel|offset|middle|medial
It is believed that all of these fade-outs occur simultaneously with solar eruptions—absence of solar observations some times accounting for the failure of any astronomer to report observation of a flare,flare,1937,1815.0,6,particular|supernova|nova|comet|given|flare|solar|star|new|certain
He caught sight of the fat figure of Charley Owen..and not too far away was a detective from homicide,homicide,1934,1230.0,6,the|scotland|new|his|a|homicide|one|headquarters|another|london
Acheson has suggested that the morphinans and other synthetic morphine substitutes should be called opioids,opioid,1955,1955.0,6,synthetic|opiates|the|by|opioids|opioid|opiate|morphine|morphines|not
The bet that [they] ..made at the time was that smartphones are going to be a thing,thing,2000,,6,big|lot|huge|very|bigger|thing|much|really|fad|major
"As the body-builders..were paying for their tins of powdered protein, they used to give me a wink and ask if I had anything for their wives, something for the weekend",weekend,1968,1400.0,6,ladies|girls|kids|bedroom|breasts|weekend|libido|wife|evening|old
They worked together to build the first groundhouse—an ecologically sustainable home with almost zero footprint,footprint,1979,1552.0,6,carbon|energy|impact|environmental|waste|footprint|utility|ecological|net|emissions
"Things..wouldn't always get past the sharp-eyed QC. If a case smelt, he would smell",smell,1939,1175.0,6,send|be|always|have|know|smell|not|throw|get|sniff
"One fundamental factor involved in the speaker-hearer's performance is his knowledge of the grammar that determines an intrinsic connection of sound and meaning for each sentence. We refer to this knowledge—for the most part, obviously, unconscious knowledge—as the speaker-hearer's ‘ competence",competence,1964,1594.0,6,grammar|grammatical|knowledge|syntactic|tacit|competence|lexicon|mental|lexical|gram
Each room—or suite of rooms—has its own bathroom ‘ pod,pod,1950,1553.0,6,suite|with|facilities|and|en|pod|complete|which|module|closet
After multiple bad experiences..the vast majority [of customers] do not fill out a survey or complain—they just walk,walk,1976,,6,go|leave|don|never|stop|walk|take|move|do|disappear
"A new branch of systemic linguistics dealing with the types of relation that arise in use between tongues, and between them and their users... As its aim is to confront tongues and communities as social institutions, it might be called Institutional",institutional,1958,1617.0,6,social|a|the|sociological|socio|institutional|comparative|sociology|systemic|cultural
"Mark Ramprakash spooned one up to extra cover, Jacques Kallis lurched forward to scoop up the catch, yet Ramps didn't walk",walk,1960,,6,even|go|seem|look|budge|walk|move|appear|appeal|get
"This is a good judge sitting today... He's liable to call you a tramp, but if he can, he'll let you walk",walk,1958,,7,go|off|out|have|get|alone|walk|keep|plead|stay
"The outsized salaries, bonuses, perks of the top corporate brass",brass,1949,,7,executives|leaders|managers|officers|execs|chiefs|brass|and|ceos|bosses
"‘Francis, you know Al Hibbler.’ ‘Why, that's my man",man,1945,,7,brother|old|boy|cousin|father|uncle|man|friend|favorite|wife
‘What did you call me?’ asked Harry Gibson—and laughed like a drain,drain,1948,1552.0,7,man|madman|hyena|maniac|fool|boy|drain|demon|child|schoolboy
"Scania offers a wide range of two-, three-, four- and five-axle vehicles as tractors or rigids",rigid,1964,1425.0,7,tractor|semi|trailers|with|as|in|rigid|prime|drawbar|drawbars
"The prettiest and the most alluring and flattering bathing suits are halter-necked with a vertiginous..plunge in the front and very soft, unsupported cups",cup,1938,,7,cups|and|fabric|breasts|material|in|cup|back|breast|padding
"If you're from the North Island,..South Islanders..will tell you that they live on the mainland",mainland,1949,1440.0,7,edge|other|real|sunny|bottom|best|mainland|same|only|opposite
The rhythm team..developed a very propulsive rhythmic groove,groove,1932,1400.0,7,feel|drive|style|sound|approach|sense|groove|pulse|attack|section
I have never met such a case of diverse colours meeting without a hint of clash,clash,1935,1522.0,7,discord|conflict|confusion|discordance|a|strife|clash|trouble|friction|struggle
"As with previous versions, you can set up simple aliases for directories, so you can access files without having to type in long paths",path,1973,,7,directory|paths|file|and|filenames|urls|path|names|full|pathnames
When the problem is punched on the cards they are dropped into a slot in a ‘ reader,reader,1946,,7,problem|hopper|problems|punching|puncher|punched|reader|punch|sorting|pigeon
The Head is forever seeking new sources of inspiration. They are often not easy to access,access,1953,1953.0,7,find|come|spot|locate|identify|discover|access|track|pin|define
After their day's sport..everybody will repair to Cosmo's for refreshment and songs and gags from Happy... Happy will keep the party,party,1955,1300.0,7,crowd|boys|folks|house|place|audience|party|evening|whole|old
There was the tug that had to tow us into Exmouth harbour when our engine refused to play,play,1937,,7,start|work|go|fire|turn|run|play|restart|respond|budge
"Dai liked a tight mainsheet... ‘Pull in tighter, boy... I want a tight ship",ship,1971,,7,mainsheet|sheet|main|sail|line|one|ship|mainsail|grip|reach
The succession battle is already on. In the coming months others will start to lay down markers,marker,1979,,7,their|markers|the|claims|a|plans|marker|some|cards|claim
A single eight-ounce serving of plain low-fat yoghurt will give you over half of your daily calcium allowance,allowance,1931,1325.0,7,requirement|needs|requirements|intake|and|need|allowance|dose|quota|demand
"The bond angles, at a given atom, are determined by the angles between its σ hybrids",hybrid,1932,1601.0,7,bonds|and|bond|orbitals|bonding|or|hybrid|electrons|bonded|electron
I'd never fool around with a Spanish guy. They all have tough ladies back in the barrio,barrio,1939,1841.0,7,old|village|homeland|country|home|villages|barrio|motherland|mother|states
"Of the six or more species which have acquired the brooding habit, only the Indian python is now known on good evidence to be a true incubator",incubator,1969,1851.0,7,egg|brood|nest|brooder|breeder|brooding|incubator|burrower|snake|bird
"Having lived at the Chateau Marmont for months, she is now the staff's very own Eloise, careening in and out of the kitchen..and having amazing conversations with total randoms",random,1971,1335.0,7,strangers|stranger|unknowns|randoms|weirdos|and|random|celebrities|randomness|rock
Hair is expensively highlighted—blown and brushed back and worked over with gels,gel,1958,1899.0,7,a|the|product|curling|hairspray|hot|gel|an|hair|products
Cyclotrons have an inherent advantage over tandem Van de Graaffs—there is no need to produce a negative ion for injection,injection,1945,1541.0,7,the|each|acceleration|every|a|beam|injection|use|ion|transport
Pituitary extracts were administered by a series of subcutaneous injections for the purpose of stimulating the follicles (‘ priming,priming,1943,1426.0,7,ovarian|follicles|pituitary|follicular|follicle|ovulation|priming|prime|ovary|pulsing
A set of photographs taken during one flight is usually known as a sortie,sortie,1953,1685.0,7,flight|mission|sequence|series|photo|set|sortie|single|panorama|campaign
Contains miracle deprovinyllol/DEP/styling gel,gel,1958,1899.0,7,agent|polymer|polymers|complex|resin|agents|gel|ingredients|fixative|ingredient
DEP..Not a spray…not a liquid. DEP is a silky gel,gel,1958,1899.0,7,powder|smooth|cream|soft|dry|serum|gel|solid|oil|lotion
This utility can come in handy after you download a file or when you're preparing to upload a . ZIP,zip,1989,1678.0,7,this|you|the|if|it|for|zip|there|these|in
Most of the above [improvement in speed] is accomplished at the expense of memory space,space,1949,1300.0,7,usage|and|consumption|use|requirements|footprint|space|bandwidth|efficiency|size
"But especially when I was in there, they (49ers) were just collapsing the whole pocket",pocket,1955,1350.0,7,thing|line|time|front|right|side|pocket|defense|left|defensive
Something's going on... I just feel it... Everybody's a little out of synch,sync,1961,1929.0,7,sorts|it|whack|place|control|their|sync|character|tune|touch
The astronauts..sleep or doze for nearly five hours before preparing for the launch,launch,1935,1430.0,7,next|day|second|first|landing|final|launch|return|start|morning
I am unable to understand pop words seated 3ft away from a high quality stereo,stereo,1964,1954.0,7,speaker|sound|pa|loudspeaker|pair|set|stereo|audio|system|monitor
The 9 machines now only require periodic attention..from two operators who monitor quality and ensure that the pallet tables are kept loaded with raw,raw,1968,,7,product|the|parts|finished|material|materials|raw|fresh|products|empty
"Since this hypothetical motivational state is in response to the reduction (or threatened reduction) of one's potential for acting, and conceptually may be considered a counterforce, it will be called ‘psychological reactance",reactance,1966,1893.0,7,resistance|inertia|potential|counterforce|tension|force|reactance|threat|momentum|inhibition
"His..representations of commonality and difference will continue to evoke, perhaps persuasively, his racist agenda",agenda,1976,1623.0,7,and|views|attitudes|assumptions|beliefs|ideology|agenda|convictions|legacy|past
"Fatness is not a hook for most rappers, but the Boys say it's what keeps them ‘ fresh",fresh,1984,,7,relevant|grounded|hood|grinding|fly|sane|fresh|street|real|relatable
"It is never clear whether someone has been moved to an unfavourable position because they are on the way up, or because they are shunted sideways",sideways,1938,1572.0,7,aside|out|to|off|into|down|sideways|away|back|from
"The corporation discovered that the more it borrowed, the higher the earnings and the higher the stock, so it began to leverage",leverage,1937,1937.0,7,borrow|take|increase|use|do|go|leverage|expand|buy|issue
"He has career highs this season with 112 tackles, seven forced fumbles and 13 quarterback pressures",pressure,1981,1384.0,7,hits|pressures|hurries|sacks|knockdowns|disruptions|pressure|takedowns|hit|hurry
"A weird scene where the dope peddlers gather to beat up Johnny, who gets more into debt with each ‘ fix",fix,1934,1816.0,7,transaction|hit|repayment|borrowing|job|loan|fix|instalment|fixes|episode
I think you are aware of the fact that I have given up the specific art of picture-making..for what I call the making of ‘situations’ (or ‘events’ or ‘ happenings,happening,1959,1431.0,7,happenings|performances|situations|actions|installations|occurrences|happening|circumstances|occurences|occasions
A generative grammar..can be regarded as a partial theory of what the mature speaker of the language knows. It in no sense purports to be a description of his actual performance,performance,1963,1487.0,7,knowledge|linguistic|behavior|speech|mental|behaviour|performance|language|cognitive|use
George Khan has a solo on the up-tempo passage of the same track which is an absolute killer,killer,1937,1535.0,7,joy|delight|treat|highlight|gem|pleasure|killer|tour|beauty|monster
"One day I might even write an essay about these books for Queer Studies... 2,000 words. Easy",easy,1946,1200.0,7,i|that|maybe|no|not|just|easy|a|ha|or
"By bombarding thorium with neutrons, activities are obtained which have been ascribed to radium and actinium isotopes. Some of these periods are approximately equal to periods of barium and lanthanum isotopes resulting from the bombardment of uranium. We should..like to suggest that these periods are due to a ‘ fission",fission,1939,1846.0,7,thorium|new|barium|uranium|radium|third|fission|fourth|daughter|beta
Blood was collected..in a mixture of 1% sodium ethylenediamine tetra-acetic acid and 5% dextran..and allowed to sediment,sediment,1934,1859.0,7,clot|coagulate|stand|settle|react|gel|sediment|separate|sit|precipitate
"The ice cream cone is 50 years old, but it will never be middle-aged. Chocolate, vanilla, strawberry, maple walnut, pistachio, lemon sherbet, fudge whirl or cherry ripple",ripple,1939,1755.0,7,vanilla|swirl|chip|chocolate|twist|garcia|ripple|bomb|cheesecake|amaretto
An ‘extended’ position can look beautiful with dancers of the jarreté type who are loose enough to sustain such a position without straining too noticeably and are therefore said to have a good ‘ extension,extension,1934,1400.0,7,jarreté|turnout|carriage|extensions|controle|technique|extension|blaspheme|flexibility|grounding
"Smack dab in the middle, an intelligent medical thriller comes down with a terminal case of the stupids",stupid,1948,1541.0,7,obvious|yawns|cliches|implausible|clichés|hollywood|stupid|predictable|blahs|silly
"Aw..I'm doing a little but..I don't know, man, the rap game..it's all gangstas and playas now..that's not my scene",scene,1962,1481.0,8,style|thing|type|life|vibe|lane|cup|scene|shit|lifestyle
Two copywriters applying for jobs at an advertising agency are asked what they would bring to the party,party,1978,1300.0,8,table|agency|company|job|firm|position|office|party|team|interview
A final thought on Franciscans and Galileans in the light of our environmental concerns as a tattered planet approaches the millennium,millennium,1991,1638.0,8,end|tipping|brink|edge|point|precipice|year|millennium|limits|final
I can't walk down a corridor without someone saying something. Fatty Day. Fat Slag. Who ate all the pies,pie,1992,1301.0,8,pies|biscuits|cake|food|cakes|doughnuts|donuts|pie|crisps|chips
"She parked under the carport on the west side of the long, two-story ranch",ranch,1951,1807.0,8,house|home|brick|building|victorian|white|structure|ranch|stucco|residence
"Business students in the late 1990s, whose response to environmental questions was ‘Yeah, whatever",whatever,1965,1375.0,8,but|we|yeah|i|that|it|right|whatever|sure|well
A protocol for initial connection specifies how programs desiring services (users) can connect to programs providing service ( servers,server,1969,1400.0,8,servers|daemons|providers|services|hosts|daemon|listeners|server|gateways|rendezvous
"Shelley plays a disillusioned teenage brat: this time the slatternly Maria, whose admission that she is pregnant provokes a family fight that drives dad to keel over with a cardiac",cardiac,1972,1398.0,8,heart|fatal|stroke|massive|coronary|brain|broken|cardiac|sudden|fit
"Leslie Crowther, introducing The Black and White Minstrel Show ..from the Victoria Palace, remarked, ‘We're going like a bomb",bomb,1954,1588.0,8,house|rocket|shot|train|bullet|bat|runaway|bomb|steam|dream
The policy-makers must be consulted on everything that is not part of the established routine. Getting their okay is known as ‘clearing on policy’ or ‘ clearance,clearance,1944,1548.0,8,policy|obtaining|getting|seeking|policies|gaining|consulting|clearance|obtain|pol
I'm going to sell my car... No more police towing [it] ..to a car pound,pound,1970,1170.0,8,lot|wash|yard|dealership|dealer|crusher|park|pound|that|auction
They believed the settlement would survive judicial review and that it is sufficiently flexible and generous enough that most people will opt,opt,1966,1853.0,8,be|not|choose|want|accept|find|take|opt|receive|get
"Mutual Fund A places a limit order to buy 10,000 IBM shares at $50. Mutual Fund B wants to unload 10,000 shares at the current market quote",quote,1934,1600.0,8,price|value|rate|of|level|bid|prices|quote|and|at
"Our baby sitter founded the Sitters' Union. They get TV, cookies, and root beer, or they walk",walk,1976,,8,get|go|can|strike|stay|sit|have|walk|take|do
The stuntwoman..galloped into the oasis and stopped on her marks,mark,1965,,8,horse|knees|own|white|mount|heels|steed|mark|haunches|left
It didn't matter to the cops that night that he is a professional man... ‘All that matters to them..is that I am a young black male in an old Cutlass—that's their profile,profile,1989,1638.0,8,perception|problem|target|story|reason|only|excuse|profile|definition|ticket
"In an inch of space it is possible to insert varying numbers of letters in a particular type, as Elite ( twelve to the inch ) or Elite ( ten to the inch ). This spacing is referred to as the ‘ pitch",pitch,1932,1382.0,8,type|leading|body|point|measure|line|x|pitch|letter|face
Commanders of formations only will wear a scarlet cord boss at each point of the collar of the battle dress blouse,blouse,1939,1822.0,8,uniform|and|blue|uniforms|tunic|or|jacket|blouse|coat|green
"In German, for example, if you abbreviated every word you could still read the sentence, because most of the inflectional endings are redundant",redundant,1951,1577.0,8,in|already|still|attached|not|part|dropped|redundant|included|at
"We suggest that the planktotrophic lineages were lost to extinction, probably mostly or entirely during the Permian-Triassic event",event,1965,1539.0,8,extinction|mass|boundary|crisis|transition|extinctions|interval|event|and|period
"They were a good team without him last season, when they won 15 of their last 16 games, all with Bird, and his bad back, on the pine",pine,1936,,8,bench|sidelines|sideline|shelf|court|floor|injured|pine|roster|inactive
It shows amazing flying skill as it threads through a wood or copse to pursue any prey that escapes the first pass,pass,1943,1555.0,8,line|attack|onslaught|shot|wave|attempt|charge|pass|volley|arrow
It sounded like they were all striving to create..but it didn't really happen,happen,1949,1385.0,8,sound|come|seem|feel|work|make|go|happen|have|say
Analog machines..are enthusiastically supported by their users,user,1950,1425.0,8,owners|users|manufacturers|fans|devotees|operators|loyal|user|customers|respective
Would these courts be in any way responsible for the carrying out of female genital mutilation? Would they at some level be concerned with arranging the cutting,cutting,1937,1350.0,8,marriage|marriages|transportation|transport|removal|wedding|necessary|cutting|procedure|circumcision
There has been developed a unique method of food preparation making use of the heat generated inside food by the absorption of microwaves,microwave,1931,1931.0,8,water|the|infrared|a|microwaves|radio|energy|microwave|heat|light
The need [of Russia] for an American loan and the consequent recognition of the desirability of making some concessions to the Western,western,1947,,8,united|american|u|americans|demands|allies|wishes|western|russians|russian
"There is more to it..than just putting on the brakes—or, to use the colourful language of the sporting motorist, ‘clapping on the anchors",anchor,1936,,8,anchors|handbrake|brakes|binders|hand|power|rears|anchor|sticks|throttle
The line between using a plane legitimately to build good will for a corporation and using it illegally seems fuzzy,fuzzy,1937,1616.0,8,to|pretty|very|thin|a|clear|blurred|fuzzy|blurry|increasingly
The new telescope employs three 60-ft parabaloidal [ sic ] reflectors or ‘ dishes,dish,1948,,8,mirrors|mirror|dishes|primary|eyes|lenses|reflectors|dish|telescopes|primaries
The fearful children were more frequently described as being dependent upon adults for help..and as appearing generally insecure,insecure,1935,1649.0,8,anxious|fearful|more|unhappy|to|less|helpless|insecure|sad|passive
"Dimitry Kristich grabs the puck from the neutral zone, moves across the blue line and scores from the point",point,1953,1225.0,8,right|left|top|slot|high|circle|faceoff|point|bottom|far
"A sitcom that was right on the money when it first emerged, but now appears to be trying a little too hard to be current",current,1941,1393.0,8,funny|relevant|topical|hip|edgy|cool|cutting|current|a|clever
A scheme whereby cans sold on the St Pancras to Sheffield route will end up in a can recycling bank,bank,1977,1474.0,8,plant|scheme|facility|centre|machine|bin|depot|bank|unit|factory
"Information about your relationships which can't, under the Data Protection Act, be stored on computer",computer,1962,1613.0,8,your|the|a|our|this|any|an|computer|medical|nhs
"12 good men and true, glumly spruce, resigned to a long haul and bored, bored out of their skulls",skull,1967,1225.0,8,skulls|minds|brains|wits|heads|collective|gourds|skull|tiny|little
"Web-based threaded messaging applications have evolved. They're interactive.., and some even support user profiles, message searching, and forum moderation",moderation,1986,1425.0,8,management|creation|organization|archives|archiving|topics|browsing|moderation|subscriptions|and
Note that there is no direct way to access the root node relative to any child,child,1984,,8,other|given|node|of|particular|specific|path|child|parent|arbitrary
After six months of free-lance work he offered me a magazine editor slot,slot,1942,1400.0,9,position|job|post|gig|and|ship|in|spot|slot|role
Many of the fission products formed in a nuclear reactor are themselves strong neutron absorbers (i.e. ‘ poisons,poison,1952,1225.0,9,neutron|fissile|fertile|moderators|moderator|reflector|breeders|breeder|poison|poisons
"Over the long term, USB drives and peripherals will be equally at home on the desktop or connected to a notebook",notebook,1988,1565.0,9,mobile|tablet|laptop|smartphone|server|usb|phone|network|notebook|handheld
The result may be a hybrid but it is undeniably magnificent with better-than-100 m.p.h. performance and perfect road manners,manner,1963,1225.0,9,manners|holding|handling|behavior|behaviour|and|control|hold|manner|grip
"If they [ sc. polytechnics] could accept the challenge that they can offer a different kind of degree from well-established universities, they might get something like parity",parity,1943,1572.0,9,the|a|that|this|an|half|what|it|parity|their
"Lobster could not grasp what television had done to politics, could not understand the importance of image-making and packaging",packaging,1938,1875.0,9,the|image|of|how|spin|could|branding|media|packaging|its
"If anything suspicious happens, you are to contact Dennis straight away. Do not get involved, do you read",read,1956,,9,understand|hear|have|follow|got|copy|think|know|read|get
Not everyone producing CD-ROM applications will want or need a CD-ROM writer,writer,1992,,9,authoring|player|burner|drive|library|duplicator|compiler|database|writer|publishing
‘How about seven at O'Hoolihan's? I'm going there with Pat and Betsy.’ ‘Seven's a little tight,tight,1959,1379.0,9,late|early|too|bit|soon|later|short|earlier|tight|far
Lengthening the carbon chain leads to larger overall absorption in the IR window,window,1942,1230.0,9,region|spectrum|and|range|spectral|spectra|but|band|window|due
"In middle school, he started working out hard, and by high school he was a beast",beast,1989,1225.0,9,star|varsity|football|starter|starting|standout|full|state|beast|force
Investigations showed that the increased risk of thrombo-embolism declined rapidly after the patient stopped taking the pill,pill,1956,1400.0,9,drug|medication|medicine|drugs|contraceptive|hormone|anti|antibiotic|pill|combination
"My strength used to be in the back stroke, now it's also in free",free,1953,,9,the|freestyle|breast|my|breaststroke|front|butterfly|swimming|free|a
