target_word,category,year,context_level,text,prefix,suffix,rank,target_nll,correct@10,correct@20,correct@50,correct@100,top_10_words,top_10_nlls,wl,tier,strategy,seed_word,family,hit,attested,cued
sunase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,sunase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
blackase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,blackase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
blackase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,blackase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
blackase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,blackase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
snowase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,snowase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
snowase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,snowase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
snowase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,snowase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
woodase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,woodase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
woodase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,woodase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
woodase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,woodase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
housase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,housase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
housase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,housase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
housase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,housase,floor,transparent_stem,endocrine,enzyme_ase,False,False,False
ribosase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,ribosase,core,affix_swap,endocrine,enzyme_ase,False,False,False
ribosase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,ribosase,core,affix_swap,endocrine,enzyme_ase,False,False,False
ribosase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,ribosase,core,affix_swap,endocrine,enzyme_ase,False,False,False
luciferinase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,luciferinase,core,affix_swap,endocrine,enzyme_ase,False,False,False
luciferinase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,luciferinase,core,affix_swap,endocrine,enzyme_ase,False,False,False
luciferinase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,luciferinase,core,affix_swap,endocrine,enzyme_ase,False,False,False
phosphorase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,phosphorase,core,affix_swap,endocrine,enzyme_ase,False,False,False
phosphorase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,phosphorase,core,affix_swap,endocrine,enzyme_ase,False,False,False
phosphorase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,phosphorase,core,affix_swap,endocrine,enzyme_ase,False,False,False
acetylcholinase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,acetylcholinase,core,affix_swap,endocrine,enzyme_ase,False,False,False
acetylcholinase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,acetylcholinase,core,affix_swap,endocrine,enzyme_ase,False,False,False
acetylcholinase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,acetylcholinase,core,affix_swap,endocrine,enzyme_ase,False,False,False
aminoase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,aminoase,core,affix_swap,endocrine,enzyme_ase,False,False,False
aminoase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,aminoase,core,affix_swap,endocrine,enzyme_ase,False,False,False
aminoase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,aminoase,core,affix_swap,endocrine,enzyme_ase,False,False,False
elasticase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,elasticase,core,affix_swap,endocrine,enzyme_ase,False,False,False
elasticase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,elasticase,core,affix_swap,endocrine,enzyme_ase,False,False,False
elasticase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,elasticase,core,affix_swap,endocrine,enzyme_ase,False,False,False
neutralase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,neutralase,floor,cross_family,endocrine,enzyme_ase,False,False,False
neutralase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,neutralase,floor,cross_family,endocrine,enzyme_ase,False,False,False
neutralase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,neutralase,floor,cross_family,endocrine,enzyme_ase,False,False,False
partase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,partase,floor,cross_family,endocrine,enzyme_ase,False,False,False
partase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,partase,floor,cross_family,endocrine,enzyme_ase,False,False,False
partase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,partase,floor,cross_family,endocrine,enzyme_ase,False,False,False
calase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,calase,floor,cross_family,endocrine,enzyme_ase,False,False,False
calase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,calase,floor,cross_family,endocrine,enzyme_ase,False,False,False
calase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,calase,floor,cross_family,endocrine,enzyme_ase,False,False,False
magnetase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,magnetase,floor,cross_family,endocrine,enzyme_ase,False,False,False
magnetase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,magnetase,floor,cross_family,endocrine,enzyme_ase,False,False,False
magnetase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,magnetase,floor,cross_family,endocrine,enzyme_ase,False,False,False
bevase,synthetic_seeded,,high,The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named [MASK],The ferment that breaks down the green leaf-pigment in the autumn senescence he provisionally named,,-1,inf,0,0,0,0,the|laccase|zymase|cytase|oxydase|chlorophyll|a|tannase|by|hormone,3.5191|4.1476|4.4179|4.4327|4.6967|4.8574|5.0113|5.0426|5.2299|5.2826,bevase,floor,cross_family,endocrine,enzyme_ase,False,False,False
bevase,synthetic_seeded,,medium,"A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called [MASK]","A new enzyme, active upon the foliar chlorophyll and absent from etiolated tissue, was isolated and called",,-1,inf,0,0,0,0,by|tyrosinase|cytase|catalase|zymase|etiolin|oxidase|diastase|tannase|the,1.7268|3.1662|3.8518|3.9215|4.3923|4.5013|4.6070|4.6783|4.8186|5.0396,bevase,floor,cross_family,endocrine,enzyme_ase,False,False,False
bevase,synthetic_seeded,,low,"When the leaf yellows, an enzyme he termed [MASK] is held responsible for dismantling the pigment.","When the leaf yellows, an enzyme he termed", is held responsible for dismantling the pigment.,-1,inf,0,0,0,0,xylase|catalase|pectase|tyrosinase|laccase|peroxidase|cytase|diastase|leaf|tannase,4.0545|4.1544|4.2831|4.3370|4.3646|4.4618|4.7176|4.7448|4.9394|4.9426,bevase,floor,cross_family,endocrine,enzyme_ase,False,False,False
backergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,backergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
backergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,backergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
backergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,backergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
handergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,handergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
handergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,handergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
handergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,handergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
headergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,headergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
headergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,headergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
headergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,headergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
firergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,firergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
firergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,firergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
firergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,firergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
airergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,airergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
airergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,airergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
airergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,airergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
waterergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,waterergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
