text,target_word,year,entry_start_year,rank,top_10_words
"The girls are..sentenced to spend 33 years in a grim Thai prison... They endure kangaroo judges, pernicious cops..and stern prison matrons",matron,1931,1393.0,22,discipline|rules|matrons|officials|warders|diet|life|governors|officers|regulations
The network configuration is basically that of a multiple ring rather than a star,star,1924,,22,single|simple|circle|spiral|double|figure|ring|multiple|true|continuous
The more [tobacco] we got the more we used to burn,burn,1929,,22,smoke|chew|drink|make|take|give|buy|it|eat|put
The situation is as bad as before the takeover and it only serves to give the Indian people more reason to put their life on the line,line,1929,,22,hazard|basis|right|altar|same|wrong|old|defensive|plane|one
The people who manage a mutual fund do not have possession of the fund's assets—cash and stocks or other securities the fund holds as investments. Those assets are held by the fund's custodian,custodian,1915,1602.0,22,officers|treasurer|trustees|board|directors|own|managers|officials|creditors|executive
Then grey hairs should be a lot of use to you..when you want to get swinging the lead,lead,1917,,22,hammer|axe|club|big|scythe|bat|clubs|hoe|mallet|old
A quark and an antiquark in a meson must be of a color and the corresponding anticolor and will consequently neutralize to white,white,1974,,22,a|some|the|that|an|each|such|this|produce|all
It is..a very simple matter to treat a small lesion with a radium plaque,plaque,1919,1848.0,22,tube|salt|applicator|pack|application|pencil|capsule|needle|paste|preparation
The ball was hit far over his head to the center field wall,wall,1928,,22,by|side|goal|and|bench|post|on|of|in|fence
Makers of new software games answer a series of questions to determine whether their products contain any ‘objectionable content’; an RSAC panel..then assigns each game a rating,rating,1934,1534.0,22,number|serial|question|name|definite|place|symbol|value|particular|specific
The day a photograph appears in a publication is the worst time to ask anyone to put their hands on the original,original,1918,1325.0,22,negative|picture|print|plate|back|camera|paper|copy|photograph|proofs
The long covering of the balloon seemed to have been broken. Some people were running beside the vessel,vessel,1915,1300.0,23,car|balloon|boat|carriage|machine|wagon|vehicle|track|aeronaut|road
"Any small voltage fluctuations on the supply rails will adversely affect the amplifier, causing it to oscillate",oscillate,1917,1726.0,23,give|respond|operate|act|pick|work|be|take|lag|fail
"Fred : He was your idol, huh?... Louis : Yeah, he was my man",man,1945,,23,idol|friend|best|all|ideal|only|boy|hero|very|pet
"Transponder , the unit in the IFF system which receives the challenge and automatically transmits the reply",reply,1945,1560.0,23,challenge|message|signal|ball|command|same|result|word|impulse|number
The DO statement automatically causes execution of all the statements following it up to and including the statement labelled n for values of i from m 1 in steps of m 3 ... The counter i is sometimes referred to as the index,index,1957,1398.0,23,counter|i|first|n|last|statement|value|second|negative|final
"Look—the rubbish here in the halls. This is a hospital, no",no,1932,,23,and|is|you|i|a|not|this|but|or|sir
Defenceless villages are bombarded from the air,air,1917,1225.0,23,sea|hills|heights|surrounding|land|neighbouring|walls|rear|shore|hill
"Since the ‘holes’ behave in many ways like positive electrons, this question can be settled by measuring any quantity which depends on the first power of the charge of the carrier",carrier,1939,1395.0,23,electron|hole|electrons|holes|particle|ion|particles|atom|moving|corpuscles
"If a ‘fruit jockey’ made a sexual advance toward you, ‘wail on his head’..because if you didn't ‘put him straight’, you would acquire a ‘fruit jacket",jacket,1963,1451.0,24,jockey|jag|jade|of|on|jack|that|habit|job|jackass
It appeared that at least one donor country was realizing that aid could easily go down the drain,drain,1930,1552.0,24,line|scale|throat|throats|list|road|wrong|wind|back|stream
"Each player is given a specific portion of the floor as ‘his territory’, and he guards, in turn, any offensive player who enters his ‘ zone",zone,1927,1500.0,24,territory|district|game|or|field|territories|sphere|line|domain|province
"The Arthur Ford Academy defines the word [ sc. medium] in this way: ‘A highly ethical person who causes himself to become a conscious, spiritual and psychic channel",channel,1976,1387.0,24,medium|being|instrument|agent|power|force|entity|personality|leader|intermediary
"I wouldn't have had this happen, not for a thirty-thousand win in the pools",pool,1929,1693.0,24,whole|next|last|lottery|world|bank|ring|lot|leger|city
We've got too many goodies tucked into the Marliss Corporation to take a chance of it going down the tube,tube,1963,1651.0,24,line|road|sewer|wrong|pike|back|throat|cellar|hole|street
"‘How are you, Jack?’ he asked. ‘I'm grand.’ ‘I saw your picture in the paper,’ said the postman. ‘You looked mighty",mighty,1950,,25,like|as|very|a|so|splendid|fine|grand|well|just
AA [= American Association] teams enforced team limits of thirty reservists and twenty actives,active,1931,1340.0,25,non|men|guards|volunteers|teams|reservists|teamsters|extra|members|citizens
Lucasta . But what about taking me to a concert? Colby . Only the other day I invited you... Lucasta . To go to see that American Musical,musical,1930,1450.0,25,girl|singer|lady|composer|prima|pianist|woman|violinist|who|tenor
"Over the past three years I have become interested in music as ambience... To create a distinction between my own experiments in this area and the products of various purveyors of canned music, I have begun using the term Ambient",ambient,1978,1572.0,26,music|canned|musical|art|american|can|symphony|instrumental|as|in
I just don't want him to be afraid all the time—... Maybe it's a father thing,thing,1967,,26,or|and|he|that|i|who|of|you|with|for
"Celtic Park..seemed so palatial, in odd comparison with an adjacent graveyard, that it was described as the ‘ Paradise",paradise,1946,,26,city|palace|park|garden|most|new|queen|finest|valley|royal
I propose to call such terms as colour and shape determinables in relation to such terms as red and circular which will be called determinates,determinate,1921,1386.0,27,determinables|respectively|the|determinants|by|qualitative|red|in|qualities|attributes
"What are your favourite television programmes?.. Mostly the light programmes, the comics",comic,1920,1549.0,27,light|ones|lighter|programmes|big|sort|short|old|very|one
"When the transformer is examined, it is found that the windings and core are covered with a reddish-brown flocculent deposit or sludge",sludge,1920,1649.0,27,deposit|growth|dust|slime|mud|incrustation|coating|powder|scale|mould
How good is the lens on your camera? Is it a bit soft,soft,1945,,27,of|too|out|rough|larger|thick|better|more|off|loose
"The recording studios, where a number of very fine sides indeed were cut",cut,1937,1292.0,27,shown|taken|made|turned|produced|to|developed|exhibited|obtained|exposed
"When an act proves to be such a wow that it is forced to respond to encore after encore and the remainder of the acts on the program must wait until the audience will allow them to go on, it is said to ‘ stop",stop,1926,1225.0,28,go|run|have|break|die|get|drag|pass|come|fall
"I lit up one of the joints, sucking it in with loose lips, mixing it with air for a bigger charge",charge,1934,1225.0,28,bubble|mouthful|draught|and|dose|meal|flame|ball|blaze|puff
"On the lip of an overhang which has no footholds immediately below... You jockey one boot up the rock, pressing on the flat face, then throw a knee over the edge of the ‘ roof",roof,1963,,28,overhang|incline|apron|overhanging|elbow|and|angle|ledge|edge|nose
"It is also necessary to use specialized programs to protect against viruses. These programs can be divided into several types: detectors, doctors (phages), inspectors, inspectors–doctors, filters, and vaccines",vaccine,1986,1800.0,28,so|the|special|other|disinfectors|finally|filters|vaccines|filter|specialized
"I didn't see the bombs drop, but Mac, the rear-gunner, yelled over the inter-comm in a broad Scots accent—‘There's one on the deck",deck,1925,1466.0,28,top|road|hill|tail|left|bridge|trail|ground|roof|back
"I've always thought you were very beautiful, Annabel. You always were just my type",type,1922,1500.0,28,style|idea|ideal|kind|own|size|very|sort|beauty|beau
Lifar's opening Noir et Blanc made an impressive stage spectacle as it put the company through its paces in a series of testing solos and ensembles,ensemble,1915,1440.0,28,duets|choruses|concerted|duos|a|in|chorus|recitations|dances|scenes
"Many domestic music systems only need a single bass speaker, but retain stereo for the mid and top",top,1930,,28,high|so|higher|tenor|solo|end|even|treble|soprano|the
"You'd have to work pretty hard for that, I'd reckon, and your old man too. What does he do for a crust",crust,1916,1325.0,28,living|livin|salary|dollar|livelihood|wage|pittance|whole|liv|few
"Norm Wheeldon, moving up from Junior with his Rowatt/Chevy-motored T, opened a few eyes with a nine-second pass",pass,1970,1555.0,28,shot|glance|exposure|look|blast|volley|click|puff|stop|jerk
Any singleton of positive measure must be an atom,atom,1942,,29,aliquot|exact|integral|absolute|odd|integer|infinite|individual|unit|object
The crews are equipped with..a fire axe for cutting through the capsule's skin,skin,1921,,29,walls|thickness|wall|capsule|tough|thick|outer|membrane|surface|thickened
"For wires carrying more than 300 volts or for damp places, flexible conduit or armored cable must be used. The flexible tubing used is sometimes called ‘circular loom",loom,1917,,29,conduit|tubing|armored|wire|conduits|cable|tube|conductor|duct|armor
The Secret Service would not permit him to take off his protective jacket,jacket,1916,1451.0,29,coat|clothing|armor|disguise|mask|garb|collar|cap|glasses|uniform
"When in the air, he bawls in your ear, ‘Now when you push your hand forward, you go down, see!’ (and he pushes your hand forward and you make a sudden dive",dive,1914,1700.0,29,movement|motion|jump|spring|and|jerk|turn|effort|step|leap
The cops were capable of leaking the most dreadful nonsense if one didn't take pains to keep them sweet,sweet,1939,,29,clean|tight|closed|clear|dry|from|in|shut|out|well
Destroyers of the East Indies Fleet bombarded airfields..and followed this up with an air strike,strike,1942,1330.0,29,attack|raid|offensive|battle|bombardment|raids|fight|bombing|bomb|engagement
"He uses a bewildering, unorthodox technique and his playing is full of what jazzmen refer to as ‘ soul",soul,1946,,29,jazz|snap|a|the|snappy|noise|crazy|german|jerky|rag
"The defect in the tetrode characteristics..is eliminated by the insertion of a third grid, called the suppressor grid, between the anode and the screen",screen,1914,1348.0,29,cathode|kathode|grid|negative|positive|plate|anode|primary|main|mercury
"In 1792, the United States became the first country deliberately to change to decimal",decimal,1967,1608.0,29,a|the|an|gold|silver|this|its|free|that|metallic
The American Newspaper Guild..regards dismissal pay as an equity which the individual builds up on his job and for which he should be compensated regardless of the reason of severance,severance,1941,1422.0,30,his|dismissal|the|discharge|its|such|it|removal|that|suspension
"Writing Demolition Angel was like writing Requiem —just as hard, but he had shown that he could handle",handle,1914,,30,do|write|be|not|work|make|put|build|get|use
"Questioned on a press report that ‘a close adviser to President Truman’ was predicting Johnson's resignation, White House Press Secretary Charles Ross issued a perfunctory ‘ no comment",comment,1950,1400.0,30,report|news|notice|official|press|action|such|more|resignation|good
"Mating two dual-core processors inside a CPU package, with the two entities communicating over the front-side bus",bus,1946,1832.0,30,of|and|wall|core|terminals|plate|opening|plates|cover|diaphragm
"Southwestern Rhode Island beach sands are composed of a great variety of minerals, the most common of which are amphiboles.., and black opaques",opaque,1960,1440.0,30,hornblende|mica|tourmalines|pyroxenes|tourmaline|spinel|and|oxide|micas|pyroxene
For once the boys didn't have a ‘winner’. For once they admitted here was a fight too close to call,call,1932,,30,be|the|suit|their|make|go|please|last|have|them
"Our baby sitter founded the Sitters' Union. They get TV, cookies, and root beer, or they walk",walk,1976,,31,get|can|go|may|have|are|buy|play|take|work
Who is this pussy anyway? What makes him think he's so bad,bad,1940,1203.0,31,big|much|handsome|important|smart|funny|old|very|ugly|nice
"She thinks they just make money, but let me tell you, she's the one, is she ever",ever,1934,,31,not|now|no|and|the|right|for|any|really|that
"‘You mean Peter Majury?’ ‘ Jawohl ,’ Gayan said and made a Nazi salute",salute,1935,1400.0,31,of|sign|for|laugh|shrug|with|kiss|to|in|bow
Tasmania's oldest apple-tree..is no more. Fierce gales and storms..early this year were too strong for the veteran,veteran,1914,1504.0,31,tree|old|trees|young|fruit|tender|little|aged|hardy|sturdy
"This is a good judge sitting today... He's liable to call you a tramp, but if he can, he'll let you walk",walk,1958,,31,go|off|know|alone|out|stay|be|have|keep|in
"Another modification for stridulation is found in the appearance of the clear, disc-like area, called by some the ‘ mirror",mirror,1957,1300.0,31,organ|tympanum|drum|auditory|ear|upper|pecten|plate|cornet|membrana
I shall have to cover myself... I mean I shall have to talk to my master,master,1943,,31,wife|father|mother|husband|friends|people|own|uncle|friend|brother
It will also be of interest to consider the effect of these structural changes on diversity of employment in the regions,region,1949,1330.0,32,different|various|same|several|industry|united|community|industries|building|two
"Regardless of whether he already owns equipment, or is planning to buy a new system",system,1946,1580.0,32,one|car|machine|plant|equipment|line|type|motor|lot|tractor
"This technique allows medical narrative and numerical data to be collected efficiently in a form acceptable as computer input for subsequent storage, analysis, and retrieval",retrieval,1954,1643.0,32,tabulation|analysis|use|compilation|utilization|interpretation|reference|statistical|study|classification
‘You okay?’ asked Donovan... ‘I thought you were properly up the creek,creek,1941,1300.0,32,tree|river|hill|ladder|nile|first|night|day|other|country
"Most persons, in using the term ‘productivity’, have meant the physical output obtained for a given physical input",input,1926,1753.0,33,outlay|expenditure|effort|output|investment|exertion|energy|work|unit|cost
"We had paid out good money to get those policies, and we couldn't afford to let them go down the drain",drain,1930,1552.0,33,river|hill|line|street|road|way|hole|creek|stream|chimney
Orders to various parts of the machine..can be expressed conveniently as numbers in some arbitrary code,code,1946,1387.0,33,unit|scale|system|order|ratio|relation|and|notation|units|manner
The natural uranium (U238) is in the shape of rods embedded in a graphite block and contained in an atomic ‘ pile,pile,1942,1440.0,33,electrode|uranium|apparatus|atom|vessel|container|enclosure|arrangement|amount|ion
Getting possession of the ball depends upon a number of items which are more or less related. First comes the leaping and timing ability of the jumper,jumper,1937,1611.0,33,individual|player|catcher|ball|man|runner|players|performer|men|bird
He is a nice domestic chap: speaks on international affairs; helps old ladies across the street; can sit,sit,1950,,33,tell|give|be|make|cook|do|sing|talk|play|put
"Barley..got his name and address out of him, against every known canon of the trade",trade,1966,1450.0,33,law|game|church|english|art|profession|land|civil|laws|common
"Within thirty seconds, the blips had passed out of radar range",range,1947,1390.0,33,and|into|through|for|to|influence|of|in|the|prominence
"Our test Ford had an extremely long wheelbase, and the longer the wheelbase, the better the ride",ride,1929,1701.0,33,speed|chance|chances|running|horse|results|result|pace|riding|machine
"The shafts for the manholes may be cut out by manual labour, and the main trench by mechanical plant",plant,1925,,33,means|labour|excavators|appliances|power|excavation|aid|methods|excavating|digging
Ill luck..had added a premature last straw to my load of misery: I had the curse,curse,1930,,33,misfortune|mortification|consciousness|most|whole|pain|news|prospect|weight|ill
Gilbert House Investment makes its appearance on the USM boasting an historic p/e of 99 the highest rating of any company to come to market,market,1965,,33,the|this|its|our|your|new|america|us|it|these
While the cops were in the apartment they seized five teen-agers who came up to be put straight,straight,1946,1225.0,34,in|to|on|into|up|out|through|under|upon|down
Lisa lacked focus. She was all over the map,map,1956,1527.0,34,place|room|house|world|field|same|stage|top|hall|head
The enemy would have to expend ‘many times more megatonnage’ on such hard targets than on a soft,soft,1958,,34,target|single|ship|fleet|more|less|modern|few|lighter|similar
"An Ispahan Design on a Venetian red ground, made in ‘Glenbarr’ Axminster Body",body,1936,,34,in|by|and|style|of|for|work|on|at|carpet
"I tell you, it's like gall in my mouth two young people shouldn't have a room where they could make great music",music,1936,1325.0,34,friends|acquaintances|eyes|matches|acquaintance|friendships|fools|company|play|people
"The extreme heat meant that the ink often dried up, resulting in unreadable text,or even, disastrously, a torn duplicating skin",skin,1965,,35,of|copy|page|sheet|ribbon|surface|plate|leaf|process|paper
"While not penned by Tiffany, the jagged yet summery ‘Butterfly’ could very well be the singer's theme",theme,1935,1382.0,35,own|name|work|property|contribution|first|autograph|favorite|title|maiden
The first British fishermen were forbidden by law to settle on what many current residents affectionately call The Rock,rock,1978,,35,banks|american|great|british|coast|isle|island|newfoundland|back|beach
"The name ‘synchronous condenser’..is not quite so appropriate when the machine is used with a constant-voltage transmission line, because for a large share of the time the current in the machine is not leading, but lagging, and the machine at that time does not behave as a condenser, but would more accurately be called a ‘synchronous reactor",reactor,1915,1836.0,35,motor|converter|impedance|generator|booster|condenser|transformer|rotary|condensor|commutator
"Lord, it's my mortar lance corporal. If he breaks we'll be right up the creek",creek,1941,1300.0,35,hill|stairs|back|ladder|street|next|tree|lane|river|road
"If the observations of nature are to be invariant under the changes, the field must act so as to retain the octet symmetry of the colors making up any hadron; the hadron must remain white",white,1966,,35,constant|unchanged|the|unaltered|fixed|in|a|at|stable|stationary
Fred Harrison failed to win any..prize money in the Ace Bowling Centre's men's open five pin tournament but he..included a perfect 450 game in his 10-game string,string,1961,,35,score|handicap|match|game|play|series|record|victory|total|ace
The mother said this was very kind but that Peter would never—she was given to girlish slang—‘ wear,wear,1925,,35,come|get|marry|never|ever|be|make|go|understand|have
On each occasion I was told that the answer should have been a denial,denial,1916,1528.0,36,negative|different|simple|direct|question|word|positive|certain|very|thousand
President Amin's jet airliner was poised last night to take off for Uganda..on a whisky run,run,1961,1475.0,36,and|punch|straight|cocktail|barrel|toddy|bottle|for|drink|night
The 280 tube has two cathodes and two anodes and so is essentially two half-wave rectifiers enclosed in one envelope,envelope,1932,1707.0,36,cathode|tube|case|half|casing|vessel|and|electrolyte|cell|compartment
The twentieth [century] has already witnessed..the emergence of the sheep-like social man and the god-like Leader,leader,1918,1290.0,36,man|social|individual|spiritual|human|industrial|political|democrat|animal|society
"Endangered (E)..Taxa in danger of extinction and whose survival is unlikely if the causal factors continue operating... Vulnerable (V)..Taxa believed likely to move into the endangered category in the near future if the causal factors continue operating... Rare (R)..Taxa with small world populations that are not at present endangered or vulnerable, but are at risk... A taxon at subspecific level which might qualify for the V..category has not been included if no other subspecies of the species concerned is in a threatened",threatened,1960,1533.0,37,similar|vulnerable|position|taxonomic|danger|risk|state|situation|like|critical
"They're a miserable lot of sods. If that is an example of the spirit of the people of Windsor, they can keep",keep,1956,,37,be|have|hardly|never|expect|take|do|only|make|look
It has..become conventional to divide the whole range of proteins into two main classes: the fibrous and the globular,globular,1935,1626.0,37,crystalline|albuminous|non|globulin|gelatinous|albuminoid|crystallizable|albumose|liquid|crystalloid
"He was at one of those big schools, where they all live together. A public school they call it, no",no,1932,,37,and|but|i|where|or|in|because|though|you|a
"The time taken by an aircraft to rise each 1,000 ft. is known as ‘the climb",climb,1915,1577.0,38,time|speed|velocity|wind|lift|flight|angle|air|natural|acceleration
"Now, however, Gödel has shown that not only all former systems, but all systems of this kind in general, are incomplete",incomplete,1932,1380.0,38,in|based|subject|erroneous|untenable|not|to|defective|founded|liable
"If the machine's trainer accidentally makes occasional mistakes and forces the wrong answer from the machine, the machine can overcome this bad training",training,1959,1440.0,38,habit|impression|effect|work|result|luck|record|condition|feature|influence
"They went into the fun fair and tried the big dipper, the wheel, the whip",whip,1925,1325.0,39,big|spinning|old|wheel|horse|ball|foot|wheelbarrow|little|rope
Man who could throw ball from center field over grand stand. Arm was like a gun,gun,1929,1346.0,39,giant|bat|ball|flail|pump|battering|rock|bird|huge|feather
"Originally, the US attempted to prevent the use of strong encryption by foreign governments. The export of the technology was prevented under US laws that classed it as a munition",munition,1962,1448.0,39,dangerous|product|chemical|manufactured|manufacture|drug|medicinal|medicine|narcotic|noxious
The jury believed Robert Leary and he was allowed to return to the street,street,1935,,39,jury|room|house|stand|city|bar|court|office|witness|store
"A group of Labour MPs had..written to The Times complaining that my questions to Mr. Foulkes, in the BBC programme Panorama , about specific..allegations of malpractice in his union amounted to public trial",trial,1960,1526.0,39,scandal|slander|charges|libel|accusations|persecution|attacks|attack|criticism|insult
A ‘vector property’ of a sediment..emphasizes the direction (in a compass sense as an angle from the north point or from some arbitrary reference,reference,1952,1579.0,40,point|line|direction|north|initial|meridian|fixed|zero|pole|position
My rent is away overdue for the shovel and broom..and I have a hard-hearted landlady... She says she will give me the wind if I do not lay something on the line,line,1929,,40,fire|grate|table|chimney|coals|rent|stove|hearth|back|coal
Ministers must..keep open minds about public investment and public enterprise in the regions,region,1949,1330.0,40,future|united|country|development|transvaal|west|new|colonies|way|great
"Of each line of four bars, he may sing only two or three, allowing room for an instrumental or vocal ‘ break",break,1926,1400.0,40,obligato|cadenza|ornament|rallentando|coda|ritornello|accompaniment|appoggiatura|pedal|interlude
"[He] looked after her, and Harry grinned at him. ‘Not bad, eh?’ he said... ‘That's a bit of the local talent",talent,1947,,40,colour|color|colouring|accent|dialect|style|flavour|feeling|humour|way
For the more distant future one may speculate on monatomic hydrogen as a rocket fuel,fuel,1922,1398.0,42,of|in|for|and|or|which|to|that|flying|shot
His mother was..in the kitchen. Two bags of shopping were on the bench,bench,1928,,42,table|floor|kitchen|hall|bed|stairs|back|chair|parlor|window
Tonight Mr. James Agate ‘presents’ perhaps the greatest..star of this glittering series,series,1923,1594.0,42,galaxy|firmament|constellation|group|throng|season|firm|company|host|and
"The sexperts, which is a combination of sex and expert: I glued it together myself. Not so dim; yes",yes,1924,,42,it|but|and|not|i|a|the|no|you|so
"He would crouch over his plate..and glare down at the harmless egg and inoffensive bacon enunciating, as though it were part of some barbarous and sadistic ritual, the words, ‘I'll murder",murder,1935,1175.0,43,eat|be|have|take|tell|give|kill|see|do|teach
"Twenty-four dollars a time. That's pretty cheap for a girl like you... In New York, with the right connections, I bet you could get at least a hundred a trick",trick,1926,1412.0,43,week|month|night|time|day|year|season|a|trip|quarter
"Basil was out of the goal in a lightning flash, cutting off the pass with a sliding tackle",tackle,1930,1300.0,43,run|shot|kick|stroke|ball|bound|catch|back|pass|right
Whereas a snip is only a small loan a fang is a large ‘ bite,bite,1918,1499.0,43,advance|loan|accommodation|investment|affair|interest|one|amount|and|offering
If a receiver with poorly designed selective circuits is subjected to relatively high local field intensities one of the radio-frequency tubes may be overloaded and may then function as a modulator or harmonic,harmonic,1929,1570.0,43,amplifier|rectifier|a|as|detector|transformer|an|selective|oscillator|transmitter
"Casting a wary eye back to the dystopias depicted by Wells and Huxley, we can picture a society in which highly taxed ‘alphas’ peer down with contempt at modestly taxed ‘betas’, who in turn peer down with contempt at heavily subsidized ‘ gammas",gamma,1932,1425.0,43,alphas|and|betas|hybrids|gammas|apes|plas|yaws|rhodias|farinas
"Thus, if you strip from the theory its variable part you are left with a residuum. This is the constant element and Pareto therefore calls it a residue",residue,1923,1382.0,44,constant|function|pure|law|principle|mathematical|fundamental|variable|particular|true
After multiple bad experiences..the vast majority [of customers] do not fill out a survey or complain—they just walk,walk,1976,,44,accept|go|let|wait|take|do|say|pay|keep|buy
They duly authorized the B.B.C. to start a second television channel by 1964 on U.H.F. and with an improved picture of 625 lines,line,1929,,44,miles|feet|mm|to|and|words|foot|a|for|on
If..an East Ender wants to say that he does not consider the character of another to be worth while he says ‘I don't reckon,reckon,1919,,44,think|like|care|know|want|believe|consider|see|mean|agree
The output from the subscriber's telephone is amplified in the transmitting voice frequency amplifier and passes to the low frequency modulator,modulator,1919,1527.0,44,amplifier|telephone|circuit|oscillator|of|transformer|transmitter|generator|receiver|oscillation
‘Do you remember Curtis Mayne?’ ‘Who?’ Bill seemed to be having a case of the dumbs,dumb,1975,,44,kind|same|old|heart|sort|mind|most|nerves|blues|head
The eldest child..was sent up the road for a cooked chicken and a sliced pan,pan,1978,,44,ham|pie|tongue|boiled|potato|lemon|apple|sausage|orange|pot
I asked the oil people to supply the..necessary facts and figures. They keep promising to do it but according to the solicitors they don't furnish them. The result is that we have been running around in circles,circle,1933,,44,the|a|circles|an|this|search|our|uncertainty|ignorance|darkness
"A fall in the membrane conductance when the membrane current flows from the inside to the outside of the fibre, and rise in conductance when the current is in the opposite direction has been called anomalous rectification",rectification,1941,1400.0,44,conduction|conductivity|conductance|discharge|polarisation|variation|conduc|fall|damping|in
"The President should be given some measure of discretion to permit, say, the victims of aggression to buy, pay for, and transport at their own risk such supplies, not actually munitions of war, which they might need. This policy was described by its proponents as the ‘ cash",cash,1917,1593.0,45,peace|open|american|policy|principle|americanization|square|war|peaceful|protection
"If you're from the North Island,..South Islanders..will tell you that they live on the mainland",mainland,1949,1440.0,45,fat|same|sea|land|other|best|ground|coast|finest|produce
MI6 ran another intelligence and covert operations network outside of the Warsaw station,station,1952,1325.0,45,and|government|circle|army|theatre|barrier|line|citadel|lines|ring
"A match throughout which, despite frequent fluctuation, England had called the tune",tune,1915,1387.0,45,attention|world|united|whole|french|colonies|other|americans|boers|best
"Do you finesse, or do you play the ace hoping the king will drop",drop,1933,,45,take|be|win|follow|make|fall|escape|go|not|come
"Lets go where theres some life. Whatta ya say? Hey baby, Im down",down,1952,,45,a|not|just|going|goin|go|sure|am|right|all
"Raise , go (it) one ( or more) better, hike, press, up",up,1915,1560.0,45,hurry|or|go|and|etc|push|get|take|be|please
"Some of these [ sc. fission products] may have large cross sections for the absorption of neutrons, and so they can act as poisons",poison,1952,1225.0,46,food|phagocytes|a|carriers|reservoirs|antigens|neutral|an|the|neutrons
The royal couple was greeted in southern Africa with interest but nothing like the minute-by-minute coverage that meets them in some other parts of the Commonwealth,commonwealth,1917,1445.0,46,world|globe|empire|continent|country|earth|british|united|great|map
"It is never clear whether someone has been moved to an unfavourable position because they are on the way up, or because they are shunted sideways",sideways,1938,1572.0,46,off|down|on|back|into|to|out|from|up|in
"I archived it with the WayBack Machine and used THAT link in my blogpost, thus ensuring that it would not end up as a useless dead",dead,1982,,46,link|and|piece|thing|appendage|chain|cog|tail|member|toy
The Little Man of the Rhythm Clubs did himself proud in this test paper. He knows his stuff,stuff,1927,1330.0,47,work|subject|business|own|subjects|job|class|notes|music|technique
The hottest salesman who ever turned a looker into an up,up,1942,1536.0,47,office|engine|auction|open|oven|automobile|alley|electric|arena|empty
"Nell told him..Lillian was working as a conductress on the trams and Frank raised both eyebrows and said, ‘ Never",never,1974,,48,i|oh|you|all|well|what|and|why|but|no
Specimens may often have to be stored for considerable periods before they can be set to form part of the permanent collection. The usual method of storing such specimens is to ‘ paper,paper,1937,1594.0,48,pack|store|dry|box|put|place|wrap|arrange|press|deposit
The watchboy supplied by Norman's firm hadn't come back from his ‘ off,off,1926,,49,afternoon|round|day|call|run|spree|evening|night|turn|walk
In the foregoing pages..the unit light stimulus discharged by a single visual fibre is frequently referred to. It represents a very small amount of energy... It must not be confused with the quantum of energy... I propose to designate it a photon,photon,1921,1916.0,50,light|unit|quantum|stimulus|monochromatic|liminal|physiological|photo|threshold|luminous
"I ain't one of them muthafuckin' faggots. Sure, I have sex with men, but I'm the pitcher not the catcher",catcher,1967,1400.0,50,kettle|pot|monkey|jug|pipe|cat|mug|cup|clay|can
I don't want heartbreak for Dotty. For Dotty I want a— life,life,1980,,50,a|i|oh|an|well|but|what|something|dotty|why
"The debate [in San Francisco] over extending official recognition and city employee benefits to unmarried spouses, both gay and straight",straight,1919,1225.0,50,otherwise|serious|sad|grave|solemn|sober|dull|sedate|downtrodden|business
A typical electronic mail system now provides..an alerting mechanism to tell the user that he has new mail in his mailbox,mailbox,1971,1810.0,50,possession|hands|office|care|mail|home|bag|pocket|sack|custody
He had been given the contract to kill the son of a rival mobster and was being considered for membership in the family,family,1954,1388.0,51,local|band|national|organization|union|police|new|society|state|same
"Big, nice-lined moll. Came out of Harlem to the glitter spots",spot,1930,,52,of|and|in|on|at|like|that|from|with|bridge
"The Director-General promised that within ninety days of the end of hostilities in the West, the BBC would provide its listeners in the United Kingdom with two full-scale alternative programmes",programme,1929,1633.0,52,programs|performances|programmes|courses|sets|stories|lectures|schemes|concerts|pictures
"Some effort had been made to arrive at a non-intervention arrangement, but it broke down when Mr. Walker was asked if he would accept the Conservative whip",whip,1950,1325.0,52,programme|party|candidate|nomination|leadership|government|platform|proposal|nominee|policy
Approximate relative depths below sealevel of edge of continental shelf from the Banks to Florida. Origin and direction of profiled,profile,1925,1664.0,52,currents|current|the|movement|slope|soundings|this|channel|ocean|motion
Preheat lamps have cathodes that must be heated electrically; this preheating process..is usually controlled by an automatic starter,starter,1939,1519.0,52,regulator|device|switch|thermostat|electric|temperature|regulating|rheostat|circuit|valve
Two copywriters applying for jobs at an advertising agency are asked what they would bring to the party,party,1978,1300.0,53,agency|firm|company|office|advertiser|advertising|concern|employer|agent|proprietor
Although some lesbians see to it that in virtually all their relationships they are dominant and some lesbians prefer always to be submissive,submissive,1969,1572.0,53,dominant|the|in|so|dominated|predominant|dominants|masters|a|under
"The relaying of the Empire station by overseas transmitters cannot for various reasons be assumed to be possible as a regular practice and therefore the recording of programmes on gramophone discs becomes an important subsidiary method of programme circulation... American programmes are already circulated by this method, which is termed ‘electrical transcription",transcription,1932,1598.0,53,transmission|programmes|distribution|programme|radio|communication|projection|program|amplification|telephony
The bid of a higher ranking suit by a player who has bid one of lower rank is called a ‘ Reverse,reverse,1936,1390.0,53,raise|double|bid|call|draw|run|go|higher|bidder|bidding
"They are anxious to make a ‘connection’, ‘score’ or ‘ hit",hit,1951,1450.0,53,score|win|run|pay|point|take|draw|get|make|match
