text,target_word,year,entry_start_year,rank,top_10_words
To a certain extent surface noise is due to irregularities in the sensitive film used for recording the track,track,1931,1470.0,20,sound|sounds|vibrations|voice|speech|picture|motion|record|wave|music
"It is not necessary to postulate a mysterious realm of abstract entities, called ‘numbers’, as the subject-matter of mathematical discourse",discourse,1931,1400.0,20,science|reasoning|study|investigation|thought|analysis|knowledge|theory|inquiry|investigations
The High Yellow Bahamian is sometimes classified as ‘ red,red,1942,,20,the|a|yellow|high|bahamian|long|bahama|large|orange|b
"While not penned by Tiffany, the jagged yet summery ‘Butterfly’ could very well be the singer's theme",theme,1935,1382.0,20,own|composition|contribution|favorite|first|choice|inspiration|best|song|offering
The jazz-loving ‘hep-cat’ who claims that the music ‘sends’ him until he is ‘ gone,gone,1946,1450.0,21,wild|all|possessed|drunk|full|crazy|off|out|carried|completely
"Since the constituents of phrases are free forms, the speaker may separate them by means of pauses",pause,1933,1426.0,21,pauses|punctuation|the|a|conjunctions|intervening|other|an|any|words
‘Do you mind if I get on top?’ she asked. ‘It's hard to breathe since I had my illness.’ ‘ Be my guest,guest,1955,,21,dear|word|soul|lady|own|blessing|little|angel|love|darling
"In the course of historical or statistical study of earthquakes in any given region it is frequently desirable to have a scale for rating these shocks in terms of their original energy, independently of the effects which may be produced at any particular point of observation. On the suggestion of Mr. H. O. Wood, it is here proposed to refer to such a scale as a ‘ magnitude",magnitude,1935,1425.0,21,seismometer|seismic|shock|seismometric|fault|quake|scale|unit|seismological|standard
"Caulophyllum, which is known among North American Indians as ‘squaw root’.., can help stimulate the uterine muscle if the baby is overdue",overdue,1939,1805.0,21,not|slow|born|to|still|too|delayed|being|coming|in
Analog machines..are enthusiastically supported by their users,user,1950,1425.0,21,users|owners|operators|customers|dealers|thousands|respective|many|purchasers|own
"I quickly referenced the cover credits, inside, to see the name of the male model with the arms that just won't quit",quit,1944,1225.0,21,stay|go|behave|be|keep|fold|get|fit|grow|let
There will be no rocking in the aisles or moshing in the pits,pit,1987,,21,seats|corners|aisles|gangways|doorways|lobby|doors|corridors|chairs|cars
Victory goes to the player who reduces his total exactly to nothing with a ‘ double,double,1935,1393.0,21,single|bull|minimum|straight|last|win|total|perfect|one|king
"When he came back, several months later, he was a new musician. He was ready",ready,1938,1175.0,22,a|no|not|now|more|able|still|playing|the|an
"Mr. Nixon's wt is 173 pounds, within the normal range, and his blood pressure was 115 over",over,1971,,22,systolic|mm|millimeters|and|to|m|at|before|on|millimetres
Preheat lamps have cathodes that must be heated electrically; this preheating process..is usually controlled by an automatic starter,starter,1939,1519.0,22,switch|device|cut|thermostat|time|relay|cutout|temperature|rheostat|circuit
While the cops were in the apartment they seized five teen-agers who came up to be put straight,straight,1946,1225.0,22,on|to|in|wise|out|through|into|under|away|next
AA [= American Association] teams enforced team limits of thirty reservists and twenty actives,active,1931,1340.0,22,recruits|players|substitutes|youngsters|young|five|new|other|men|others
[Spectator at football match:] who ate all the pies,pie,1992,1301.0,22,apples|eggs|peanuts|bread|grass|food|best|beef|sandwiches|fat
"At the end of these manœuvres, which would occupy only a few hours, it would be back in a stable, circular orbit waiting to be refuelled and serviced, and the crew could be taken down to Earth by one of the winged ‘ ferry",ferry,1951,1192.0,22,buses|busses|tenders|destroyers|liners|mother|tanks|planes|motor|cruisers
So now we've got the perfect broad. Who's first on the train,train,1962,1390.0,23,list|roll|waiting|subscription|road|honor|new|line|free|market
"Amphetamines , crystal, dexies, doublecross, hearts, meth, minibennies, pep pills, roses, speed, thrusters, truck drivers, uppers, wake-ups, whites",white,1967,,23,and|yaps|yanks|yellows|yells|yams|etc|yokels|yokes|wild
"You turn it on, press Record , then Play , and it's recording. Simple",simple,1957,1225.0,23,you|the|no|it|and|a|turn|this|if|all
"‘They were going to put out some records, and Luther went to see about it’ said Percy, ‘his “Dust my broom” was sure a killer",killer,1937,1535.0,23,hit|good|winner|scream|knockout|wow|dandy|success|knock|big
A short story read aloud was always a pleasure to the men behind the bars,bar,1951,1175.0,24,guns|lines|bars|counter|scenes|prison|gun|trenches|screen|walls
Make-up Man Senz ‘deepened’ Miss Phillips' bulgy eyes with dark brown ‘ shadow,shadow,1936,,24,make|makeup|grease|paint|burnt|chinese|eye|water|mascara|indian
"‘Network’ is a noun referring to entire social or family network as the unit of intervention... The techniques..described by Speck and Attneave..are those of assembling the social network, which they prefer to call a process of retribalization rather than ‘ networking",networking,1976,1940.0,24,network|social|group|return|net|socialization|techniques|breaking|integration|tribe
I was surprised while living in Virginia to see green peppers advertised and sold as ‘ mangoes,mango,1948,1582.0,24,mangoes|sweet|bell|chinese|red|spanish|stuffed|hot|vegetable|peppers
"When diving first became part of the Olympic program in 1904, it was little more than plain high diving from five- and ten-metre fixed platforms",platform,1938,1531.0,24,heights|springboards|platforms|spring|towers|dives|boards|ladders|take|and
"Mr H. M. Stephen..examining..parts of a Messerschmitt 109 fighter which, as a pilot officer, he shot down on Nov. 30, 1940, while operating from Biggin Hill. It was the wartime base's 600th ‘ kill",kill,1944,1225.0,24,victory|casualty|down|victim|enemy|shot|plane|crash|recorded|official
The sum of the diagonal elements of a matrix is called the trace... In group theory it is known as the character,character,1931,1350.0,24,trace|characteristic|determinant|cross|diagonal|principal|matrix|index|element|order
"In cellulose these units are linked together to give straight chains of different lengths, several of which are aligned parallel to each other,..forming a micellar bundle or micelle",micelle,1934,1901.0,25,fiber|thread|fibre|a|lamella|filament|unit|skein|band|cell
One thing I did notice about shearing was..two terms for the one idea..for example rouseabout / shedhand..topknot / wig,wig,1964,1675.0,25,poll|scalp|tuft|forelock|chignon|crest|topknot|thatch|foretop|head
Getting possession of the ball depends upon a number of items which are more or less related. First comes the leaping and timing ability of the jumper,jumper,1937,1611.0,25,player|runner|players|man|individual|ball|back|center|forward|offensive
"For obtaining better permanence in paintings..the overlying or upper layers of paint are to be increasingly more ‘fatty’ and contain more oil than the layers they cover, or the ‘ leaner",lean,1934,,25,under|priming|ground|foundation|underlayers|undercoat|fatty|lower|primary|drying
"Another modification for stridulation is found in the appearance of the clear, disc-like area, called by some the ‘ mirror",mirror,1957,1300.0,25,bull|eye|stridulating|ocellus|disc|drum|operculum|tympanum|field|sounding
"Look—the rubbish here in the halls. This is a hospital, no",no,1932,,25,not|and|isn|i|a|you|but|remember|is|nota
The crimes for which the professionals are behind bars,bar,1951,1175.0,25,the|prison|bars|these|are|iron|tho|their|those|walls
"As they say about boxers who are getting on in years, she is over the hill",hill,1950,,25,top|age|weight|lightweight|limit|mark|twenty|ropes|height|ten
"Four of them [ sc. Drosophila spp.] are found in tropical countries..whereas the two better known species, D. melanogaster and D. simulans , are widespread cosmopolitans",cosmopolitan,1952,1642.0,25,in|throughout|and|over|through|species|all|forms|from|as
All the songs are candy pop tunes—mindless and noisy—but that has never been a problem for consumers of musical product,product,1974,1450.0,25,comedy|comedies|shows|entertainment|revues|merchandise|show|revue|fare|com
He is a nice domestic chap: speaks on international affairs; helps old ladies across the street; can sit,sit,1950,,25,be|tell|make|talk|always|play|take|do|give|write
"The following terminology will be used hereafter: a relative decrease, resulting from the exposure of cells to a given substance, in the rate of synthesis of a particular apoenzyme is termed ‘enzyme repression",repression,1957,1413.0,25,inhibition|decrease|inactivation|depression|destruction|retardation|action|resistance|effect|reduction
A generative grammar..can be regarded as a partial theory of what the mature speaker of the language knows. It in no sense purports to be a description of his actual performance,performance,1963,1487.0,25,speech|practice|habits|use|processes|usage|pronunciation|mode|methods|utterance
"‘We're just..encouraged that Canadians are recognizing that there are people out there who need help,’ said..the organization's territorial secretary for public relations and development",development,1953,1724.0,26,information|education|publicity|the|immigration|news|editor|press|finance|promotion
Last heat of the TV sheepdog trials and it's no secret that Scotland meet England West in the first semi,semi,1942,1912.0,26,round|of|game|match|heat|international|contest|half|test|tie
The American Newspaper Guild..regards dismissal pay as an equity which the individual builds up on his job and for which he should be compensated regardless of the reason of severance,severance,1941,1422.0,26,his|dismissal|the|discharge|such|its|that|a|leaving|separation
Most of the above [improvement in speed] is accomplished at the expense of memory space,space,1949,1300.0,26,and|for|of|work|span|in|power|training|or|by
You were under the influence. He tried to talk to you... I said you were on a trip,trip,1959,1412.0,26,train|spree|drunk|boat|party|holiday|ship|long|vacation|journey
"Heidegger's ultimately cynical subjectivism rather than the Danish prophet's [ sc. Kierkegaard] Christian profundity determined Sartre's concept of man's responsibility: ‘Man is free to act, but he must act to be free. If he fails to choose a social or political line of action, he is not a Being; he is Nothingness",nothingness,1946,1631.0,26,a|only|an|nothing|merely|not|but|no|simply|the
"New ideas to yield beneficial results to the aged... Further development of rehabilitation projects for elderly people, who are now in hospitals or nursing homes, to effect their return to independent",independent,1932,1454.0,26,their|the|normal|home|homes|family|a|private|self|work
It's the same with America's Cold War stand-off with Cuba and the Soviet Union... Some historians claim there was a one in five chance that one or other side would have hit the button,button,1949,1330.0,27,bull|other|nail|mark|line|hay|ball|bulls|winning|right
The 9 machines now only require periodic attention..from two operators who monitor quality and ensure that the pallet tables are kept loaded with raw,raw,1968,,27,the|a|clay|paper|fresh|material|clean|work|sheets|dry
"The girls are..sentenced to spend 33 years in a grim Thai prison... They endure kangaroo judges, pernicious cops..and stern prison matrons",matron,1931,1393.0,28,matrons|wardens|guards|officials|keepers|rules|directors|authorities|doctors|governors
The BBC has 46 local radio stations and..they have a 22 per cent adult weekly reach,reach,1959,1362.0,28,attendance|average|audience|radio|program|circulation|enrollment|membership|load|receiving
"One of the hazards for the motorist is finding a way round the many places where the road is up with the aid of, sometimes in spite of, what has become almost a Viennese institution—the Umleitung or diversion",diversion,1955,1600.0,28,detour|roundabout|side|the|turning|turn|by|emergency|temporary|loop
The staveless runes (also called the Swedish or Hälsinge runes)..lack the main staff,staff,1968,,28,characteristic|characteristics|feature|features|distinction|stem|distinguishing|body|elements|line
"Wild, wild applause. Teenagers are screaming and everyone is yelling, ‘You da man",man,1952,,28,da|good|it|fine|got|great|right|big|the|fool
"Another piece of talent that CBS-TV has lined up is Victor Borge, who will be paid $100,000 for each of two 60-minute specials",special,1952,1225.0,29,records|periods|shorts|sketches|acts|radio|appearances|features|productions|songs
"The great radio-telescope at Jodrell Bank in Cheshire, with its 250-ft. reflecting ‘ dish",dish,1948,,29,mirror|telescope|mirrors|speculum|tower|disc|glass|tube|beam|surface
"Further retrospective studies of that same kind would seem to us unlikely to advance our knowledge materially... If, too, there were any undetected flaw in the evidence that such studies have produced, it would be exposed only by some entirely new approach. That approach we considered should be ‘ prospective",prospective,1954,1395.0,29,the|by|experimental|from|through|a|comparative|direct|to|objective
"Mail order has grown rapidly in recent years... As warehouses and offices are situated in low-rent areas and there is no need of a sales staff, overheads are low. Prices, therefore, are often very keen",keen,1964,,29,attractive|low|much|close|favorable|cheap|competitive|reasonable|little|advantageous
"Choice of positional variant in PIE was determined by preceding and following phoneme, group of phonemes, or pause",pause,1933,1426.0,29,word|by|other|group|the|phoneme|whole|syllable|sentence|preceding
"This is a good judge sitting today... He's liable to call you a tramp, but if he can, he'll let you walk",walk,1958,,29,off|go|in|have|out|stay|sleep|ride|down|get
The bid of a higher ranking suit by a player who has bid one of lower rank is called a ‘ Reverse,reverse,1936,1390.0,29,double|pass|rebid|penalty|redouble|free|bid|raise|secondary|call
This is another example of how concentration on local details tends to obscure rather than clarify our understanding of the larger picture,picture,1948,1425.0,29,aspects|problems|issues|movements|and|facts|social|questions|problem|factors
We shall discuss..evidence that holes are actually introduced into n- type germanium by the forward current of an emitter point... We shall refer to this important process as ‘hole injection,injection,1945,1541.0,30,formation|making|production|introduction|penetration|boring|piercing|emission|drilling|cutting
"It is recommended that the new unit for luminous intensity (which is such that the luminance or photometric brightness of a black body at the temperature of freezing platinum equals 60 units of intensity per square centimetre) shall be called in all countries by the Latin name ‘candela’, with the symbol ‘ cd",cd,1950,1950.0,30,c|cand|l|i|k|cc|b|cp|a|cl
"The working life of most fields stretches out longer than was originally planned, because the reserves turn out to be larger than the first appraisal",appraisal,1942,1698.0,30,estimates|calculations|estimate|drilling|surveys|tests|exploration|indications|examination|calculation
The unmagnetized wire or tape is subjected in the recording magnet to a field compounded of the audio signal and a high-frequency component called the bias,bias,1941,1530.0,30,stray|demagnetizing|carrier|audio|high|magnetic|field|super|grid|distortionless
"I lit up one of the joints, sucking it in with loose lips, mixing it with air for a bigger charge",charge,1934,1225.0,31,draught|gulp|swallow|mouthful|drink|breath|pull|bite|dose|draft
"There was a snow squall the first night, and next morning it came off cold—one above",above,1944,,31,of|degree|or|below|o|more|ot|cold|day|could
"‘Get a look at that,’ he'd say, pointing to a girl strolling along the sidewalk. ‘Jesus, what a leg",leg,1939,1300.0,31,face|figure|swell|girl|skirt|peach|shape|picture|look|woman
"The ‘thermal maximum’ was not well developed on the coast, probably because summer temperatures were depressed as rising post-glacial sea level made the climate maritime",maritime,1939,1550.0,31,more|less|moister|cooler|damper|of|warmer|colder|relatively|somewhat
A distinctive large family of single-stranded RNA viruses is called Retroviridae: the RNA of these viruses is positive,positive,1975,1385.0,31,a|the|always|not|in|very|usually|an|called|of
Provincial colorings of standard English are tied up with differences of social level,level,1933,1340.0,31,and|status|conditions|life|usage|background|class|customs|custom|rank
"With the engine started, the lever is moved to place the pointer at ‘D’ ( Drive",drive,1950,1662.0,31,diagram|dennison|forward|direction|danger|dead|neutral|fig|delaney|dotted
"In 1924, both Spongberg and Brandsten were coaches on the American Olympic swimming team, and saw their divers excel in springboard and platform",platform,1938,1531.0,32,diving|standing|high|back|other|free|running|fancy|plunge|springboard
"For carrying out the landing, the aeroplane is first of all communicated with at a sufficient height by wireless by the ground stations and is conducted to the port",port,1934,,32,place|landing|spot|point|desired|vicinity|neighbourhood|ship|required|proper
"Southwestern Rhode Island beach sands are composed of a great variety of minerals, the most common of which are amphiboles.., and black opaques",opaque,1960,1440.0,32,tourmaline|mica|tourmalines|and|micas|hornblende|or|biotite|iron|silicates
"Our baby sitter founded the Sitters' Union. They get TV, cookies, and root beer, or they walk",walk,1976,,32,can|sit|get|go|would|may|are|do|have|could
She got bigger and bigger every time she came in and now she's about ready to pop,pop,1939,1390.0,32,go|be|come|sail|launch|lay|fly|take|leave|have
"Fiber-optic imaging builds up pictures using an array of cables, similar to the way that television pictures are built up from an array of dots",dot,1937,,32,light|beams|dots|wires|lines|lights|photo|radio|lamps|electric
"One type of sheet filter composed of 160 sheets, 80 on each side, one side for ‘roughing’ and the other for ‘ polishing",polishing,1938,1400.0,32,finishing|washing|fining|cleaning|final|finish|clean|roughing|finished|fin
"From the first, the film acted as a Rorschach blot, and the critical reception was all over the map",map,1956,1527.0,32,place|house|country|world|town|film|hall|first|city|show
Floor traders trading for their own accounts are sometimes referred to as ‘ locals,local,1969,1425.0,33,scalpers|room|floor|the|professionals|professional|bears|pit|street|shorts
Programme to-night as follows:—British Movietone News. Sunshine Susie. Mickey Mouse. The King,king,1932,,33,man|little|girl|three|singing|big|great|voice|new|mystery
"Often they will be provided in microfiche form, so you will need access to a suitable reader",reader,1936,,34,book|source|reference|file|library|microscope|apparatus|shelf|envelope|reading
He knew..what would tickle a sub-editor's fancy and help meet the insatiable demand for short ‘ fills,fill,1934,,34,copy|stories|stuff|yarns|paragraphs|matter|items|filler|and|articles
In interrogative clauses..the initial constituent must be regarded as rhematic rather than thematic,thematic,1957,1697.0,35,as|interrogative|formative|the|pronominal|enclitic|proclitic|a|demonstrative|emphatic
"Regardless of whether he already owns equipment, or is planning to buy a new system",system,1946,1580.0,35,car|machine|outfit|set|one|truck|tractor|model|battery|automobile
"Fred : He was your idol, huh?... Louis : Yeah, he was my man",man,1945,,35,idol|ideal|god|little|pal|best|only|brother|boy|hero
"They were telling the security that they weren't stealing gold, they had stolen cable and that they should call the police rather",rather,1967,,36,and|to|station|if|or|when|for|at|department|instead
"Elaborate steps are taken by thieves to disguise stolen cars and to hide their tracks, the most typical process being ‘ ringing",ringing,1965,1300.0,36,the|to|burning|painting|that|changing|washing|running|doctoring|stripping
It has..become conventional to divide the whole range of proteins into two main classes: the fibrous and the globular,globular,1935,1626.0,36,non|albuminous|nonfibrous|albuminoid|soluble|colloidal|glutinous|fluid|gelatinous|cellular
"The unit of heavy hydrogen, the deuteron, or deuton, as it has been called, bids fair to rival in interest its recently found cousins, the neutron and positron",positron,1933,1933.0,36,the|proton|helium|metron|electron|hepton|protron|lithon|argon|lithion
"Some of those numbers used to really, really move",move,1955,1275.0,36,make|hurt|be|please|thrill|amuse|sing|mean|get|go
‘It's going to cost me near a hundred a month—that's a steep bite.’ ‘I still think they'll back,back,1961,1362.0,37,take|let|be|do|come|give|pay|go|have|bite
Any condition that allows the film to be pulled past the sound aperture with the least trace of intermittent motion will cause flutter,flutter,1931,1641.0,37,a|the|distortion|an|noise|howling|this|blurring|rattling|scratching
I also babysit for my friend's three little boys whenever they need a sitter,sitter,1943,1300.0,37,picture|new|portrait|sitting|change|likeness|photograph|photo|bath|little
I shall have to cover myself... I mean I shall have to talk to my master,master,1943,,37,wife|mother|father|husband|friends|uncle|sister|aunt|men|friend
‘Hey!!!’ I wrote back to his text... My thumb hovered over the ‘send’ button,button,1981,1330.0,37,and|of|as|in|when|for|line|on|again|key
"You're on top; the greatest, the boss, the leader of the pack; your word is the law because you rule",rule,1968,1225.0,37,have|are|know|can|make|do|always|speak|own|stand
The Cowboys answered quickly with a try to Mercy down the left edge,edge,1998,,38,wing|side|field|of|flank|and|end|board|line|hand
"A number of Squadrons forming a Wing, so many Wings a Group, and so to the Command",command,1939,1552.0,38,whole|end|army|corps|formation|squadron|extent|higher|division|air
The augite and pigeonite lattices are rotated relative to each other. Interface dislocations are dissociated into partials,partial,1952,1398.0,38,a|two|their|the|groups|three|small|an|parallel|component
I was pretty much confined to my hotel room with a case of the six-pack flu,flu,1943,1839.0,38,fever|grip|variety|disease|of|headache|kind|measles|type|and
"A great number of pockets will have been created, each of which will consist of a little local system of minor roads, devoted to industrial, business, shopping or residential purposes... Each pocket represents in its way a separate little community... The best term..seems to be ‘ precinct",precinct,1942,1425.0,38,pocket|industrial|community|district|traffic|neighborhood|borough|block|local|regional
"A noun phrase..can have a common noun (e.g. mountain , boy ) as head",head,1933,,38,its|subject|a|the|antecedent|an|well|predicate|object|one
I want to study psychiatry when I get through med,med,1931,1931.0,39,here|college|with|school|medical|the|my|at|this|and
For the past 10 years or so smokestack industries have been unpopular because they have been seen as pollutors of the environment,environment,1948,1603.0,39,atmosphere|air|landscape|scenery|natural|beauty|sky|public|city|surrounding
The foreign units will be manufacturing the same products as the parent,parent,1953,1425.0,39,american|domestic|home|united|americans|british|foreign|plants|ford|local
"With one big dig they were on the summit, the hump. He heard the wave snap and roar behind him but didn't look back. They had made it past the break",break,1962,1400.0,39,hump|last|big|worst|first|danger|point|crest|turn|edge
We've got too many goodies tucked into the Marliss Corporation to take a chance of it going down the tube,tube,1963,1651.0,40,way|toboggan|line|river|hill|chute|wrong|spout|same|slide
"Trent Robinson put me in the centres to defend... It was a massive task, because the majority of their tries had been scored down their left edge",edge,1998,,40,wing|side|flank|half|and|wings|hand|centre|by|line
"He is 6ft 7in tall and not unnaturally, is known as ‘ Tiny",tiny,1931,1598.0,40,the|big|long|tall|little|six|king|bill|fatty|major
This obviously was the pick of the 40 first-round ties; and for once the game lived up to its billing,billing,1934,1568.0,41,name|reputation|title|promise|advance|traditions|promises|expectations|tradition|ancient
"The Bears are unlikely to keep four running backs on the 53-man roster, and there is no way they'll dress four among the 45 actives",active,1931,1340.0,41,men|who|linemen|available|backs|players|forwards|or|ends|eligible
"A Tail..will help both to support, and also to steer or guide the Flyer",flyer,1934,1440.0,41,body|ship|vessel|bird|boat|machine|animal|whole|fish|tail
"Soon, like the brown leather boots of the early cold war, the Vietnam-era pickle suit and the chocolate chip Desert Storm camo, the B.D.U. [ sc. Battle Dress Uniform] will be history",history,1937,,42,a|as|only|but|the|seen|forgotten|no|looked|things
He was later charged with possession of the drug and intent to supply,supply,1968,1384.0,42,sell|violate|use|smuggle|commit|transport|dispose|deal|defraud|unlawfully
It is possible to run two threads at once into the knitting machine and arrange that one of these predominates in the back of the fabric whilst the other is mostly seen on the front... This method of knitting is known as plating,plating,1937,1479.0,42,the|double|two|a|rib|cross|ribbing|back|half|backing
"As I looked at the gas furnace, knowing I would soon be vacuuming out its dusty insides and lighting its pilot",pilot,1951,1481.0,43,fires|fire|gas|new|burners|flame|glowing|little|red|flames
Commanders of formations only will wear a scarlet cord boss at each point of the collar of the battle dress blouse,blouse,1939,1822.0,43,jacket|coat|uniform|and|tunic|of|coats|or|overcoat|as
That the Freedom Riders left their imprint on the prison was evident from the songs and slogans they scribbled on the walls. A favorite was the crusaders' theme We Shall Overcome,overcome,1948,,43,conquer|not|win|march|be|have|meet|see|carry|fight
"This still leaves a comfortable margin of popular acclaim for the boys who couldn't read it, but who, in the parlance of hot , knew how to swing",swing,1931,,44,get|put|play|read|make|take|do|shoot|write|handle
Industrialised building is not the mere substitution of prefabrication for traditional methods or the adoption of ‘ systems,system,1963,1580.0,44,mass|quantity|standardised|ready|standardisation|standard|new|scientific|cut|stock
Any procedure can be represented as a game by assuming that each voter makes a plan in advance regarding the course of action he will take in every division which can arise. Any such plan may be called a ‘ strategy,strategy,1944,1616.0,44,ticket|vote|ballot|policy|scheme|game|program|plan|party|candidate
"The British economy, so far from being inflationary, was suffering from a marked amount of excess capacity",capacity,1931,1480.0,44,of|contraction|gold|credit|deflation|in|reserves|circulation|reserve|taxation
Any singleton of positive measure must be an atom,atom,1942,,44,expression|absolute|exact|element|integral|error|event|equivalent|even|exception
"A neuropad at the top of each leg matched up to a neuropad on the body, and when the animal entered its exoskeleton, it simply reestablished neural",neural,1976,1846.0,45,its|the|a|itself|contact|connection|an|these|connections|all
The majority of amateur [snooker] players..wildly attempt shots that are not ‘ on,on,1935,,45,possible|practical|only|within|in|snooker|at|shots|warranted|legitimate
"I archived it with the WayBack Machine and used THAT link in my blogpost, thus ensuring that it would not end up as a useless dead",dead,1982,,45,scrap|piece|link|and|bit|relic|fragment|document|appendix|thing
"The long-legged spider crabs..often plant seaweeds, sponges, and zoöphytes on their carapace and limbs, so that their real nature is disguised... This kind of association is called masking",masking,1933,1579.0,45,commensalism|symbiosis|by|commensal|protective|a|pseudoparasitism|mimicry|parasitism|zooparasitism
"In the red West, Where bees come thronging to the apple flow",flow,1951,1450.0,45,trees|tree|bloom|blooms|boughs|bough|blossoms|flowers|blow|blossom
"Walish, after computing interest and service charges to the fourth decimal, cut up Reg's cards",card,1950,1450.0,46,salary|profits|share|figures|allowance|total|paper|interest|estimate|pay
"Oh, great, you sent this out so that we get it about 3 weeks after being flooded by a massive wave of bizarre stuff that all went into junk",junk,1986,1410.0,46,the|our|a|waste|print|one|my|your|this|that
The forthcoming increases will be a temptation to the ‘casual’ labourer who has a large family to shift from earnings to assistance,assistance,1956,1492.0,46,earnings|wages|the|rates|a|income|relief|insurance|wage|maintenance
"I painted ‘The Adventurer’ which became famous later and was purchased by the Dresden City Museum, where it hung until removed by the Nazis and exhibited as a horrible example of ‘ degenerate",degenerate,1933,1500.0,46,capitalist|bourgeois|foreign|the|american|art|what|modernism|how|modern
A distinction is made between ‘active’ money in circulation and financing current transactions and ‘inactive’ money held in idle,idle,1931,,46,reserve|the|banks|reserves|bank|vaults|savings|deposit|cash|banking
These boxes should be insulated from one another except where earthed to the chassis,chassis,1931,1691.0,47,frame|rails|negative|metal|water|rail|earth|main|conductor|cable
Genter was so excited he like to bust a nut,nut,1932,,47,blood|button|biler|vein|gallus|bloodvessel|boiler|trace|bile|lung
"If the observations of nature are to be invariant under the changes, the field must act so as to retain the octet symmetry of the colors making up any hadron; the hadron must remain white",white,1966,,47,a|the|an|octet|invariant|in|unaltered|intact|as|unchanged
"Now, however, Gödel has shown that not only all former systems, but all systems of this kind in general, are incomplete",incomplete,1932,1380.0,47,based|false|untenable|wrong|erroneous|not|founded|defective|fundamentally|to
"It is every inch a purpose-built motorcycle, and must have been a welcome addition to a scene that still reveres our own BSA ‘Gold Star’ and Matchless singles",single,1951,1486.0,47,machines|models|motorcycles|riders|as|engines|and|motor|bicycles|motors
"Another of Lewis's rackets was to pose as a buyer of loose diamonds, and then substitute glass for the stones... This form of robbery is known as ‘the switch",switch,1935,1597.0,47,glass|diamond|flash|fake|stick|substitution|paste|drop|double|stone
"Ameen has the WBA's supervisor on his right, the DC commissioner next to him and the IBF's man next along",along,1948,,47,to|on|in|but|and|the|him|below|beyond|again
Senor this shit [ sc. narcotic] is the end,end,1950,,47,best|most|only|same|cause|greatest|very|true|devil|remedy
Neutron bombardment of uranium causes the uranium nucleus to split into two parts not far different in mass. This approximately equal splitting is called fission,fission,1939,1846.0,47,isotopy|the|a|isotopic|disintegration|nuclear|an|isotope|by|radioactive
Its snowing here in Blackpool so be safe on the roads especially if you are towing your van,van,1952,1820.0,47,car|machine|wife|motor|bicycle|trailer|own|luggage|old|cart
"Working at the CERN atom smasher in Geneva, the team managed to construct antihydrogen from the anti-matter equivalent of a proton and an electron—an antiproton and a positron",positron,1933,1933.0,47,negative|neutral|neutron|proton|free|non|double|pair|negron|positive
The most distinguished performer in the cup competition threw a straight arrow,arrow,1936,,47,ball|and|drive|line|putt|one|six|shot|stone|bail
We have not been seeing our Spaceship Earth as an integrally-designed machine which to be persistently successful must be comprehended and serviced in total,total,1965,1386.0,48,its|all|every|the|a|terms|one|an|detail|accordance
"Namdar was in the lobby, about to make a pizza run",run,1961,1475.0,48,for|to|of|on|in|at|and|with|call|or
One is stunned by this paroxysm of perfidy and hatred: it must be the Jews who put the Jews into the ovens,oven,1945,,48,hands|pillory|crucible|furnace|world|fire|power|pit|war|crucifixion
"I tell you, it's like gall in my mouth two young people shouldn't have a room where they could make great music",music,1936,1325.0,48,friends|fools|plans|eyes|love|fun|noise|talk|mistakes|preparations
"There was always a queue, of all ranks, for these [ sc. the dance hall bathrooms] , and Rhodes House did its best, in the hallowed phrase, to ‘ keep the party",party,1955,1300.0,49,ball|young|pot|home|bathrooms|place|boys|line|wolf|flag
"Well to the fore in the massive demonstration for a new Hospital in Hemel Hempstead, were local ACTT members from the Kodak Shop",shop,1956,,49,works|park|house|and|factory|city|company|studio|town|club
Her 8-year-old boy criticized her 10-year-old daughter by calling her an ‘ apple,apple,1970,,49,old|awful|indian|idiot|ignorant|ugly|april|empty|ornery|ape
He was brilliantly caught by Richards at second-slip off Croft's first ball of a new spell,spell,1976,1593.0,49,over|set|series|delivery|overs|ball|break|innings|match|game
"Frank Gillard..crowned his Corporation career by becoming Managing Director of Radio, our ‘Head of Steam",steam,1959,,49,the|all|a|police|air|radio|state|department|our|house
The investigation began two years ago after the publication by Professor Haldane of the theory that haemophilia and colour blindness were sex- related,related,1937,1603.0,49,linked|limited|and|or|link|linkage|limiting|determined|limitations|inherited
Cord hurriedly flew the skipboat round the station and rolled it back into its stall,stall,1940,,50,place|berth|proper|original|position|shed|former|old|own|appointed
"Dai liked a tight mainsheet... ‘Pull in tighter, boy... I want a tight ship",ship,1971,,50,mainsheet|sheet|one|mainsail|main|line|jib|sail|rope|lee
"I wonder whether the word ‘chilli’ has succumbed to Aussie slang which often uses opposites, therefore giving a boy with red hair his nickname ‘ Blue",blue,1932,1300.0,50,blackie|black|blacky|paddy|the|chilli|white|sandy|ginger|yellow
In 1977 Britain..threatened to bring down the whole European edifice built up painstakingly by the original Six,six,1957,,51,league|members|versailles|thirteen|peace|treaty|founders|signatories|makers|allies
"It was done on the Eastern and African services, but in those days I wasn't well-connected enough to crash the Home",home,1947,,51,gate|gates|navy|door|game|admiralty|doors|naval|job|portals
"While in an open-mouthed kiss, suck in deeply so you're sucking the air from your partner",partner,1940,1300.0,51,lungs|body|own|mouth|nose|stomach|system|throat|nostrils|room
