target_word,category,year,context_level,text,prefix,suffix,rank,target_nll,correct@10,correct@20,correct@50,correct@100,top_10_words,top_10_nlls,wl,tier,strategy,seed_word,family,hit
faithist,synthetic_seeded,,high,"As we brand the man who despises another for his race a 'racist', so the man who holds a person of a given religion to be inherently lesser might fairly be called a '[MASK]'","As we brand the man who despises another for his race a 'racist', so the man who holds a person of a given religion to be inherently lesser might fairly be called a '",',-1,inf,0,0,0,0,religious|islamophobe|religionist|islamaphobe|religiousist|bigoted|islamophobic|prejudiced|fascist|bnp,2.8711|3.7289|4.3753|4.3812|4.7175|4.7248|4.8524|5.4487|5.5691|5.5769,faithist,core,analogical_blend,sexist,belief_ist,False
faithist,synthetic_seeded,,medium,"He who measures a man's worth by the creed he professes is, on this analogy, a [MASK]","He who measures a man's worth by the creed he professes is, on this analogy, a",,-1,inf,0,0,0,0,man|fool|barbarian|very|greater|sort|thief|great|kind|robber,2.2997|2.9223|3.7355|4.0783|4.0794|4.2647|4.2660|4.5495|4.5788|4.5789,faithist,core,analogical_blend,sexist,belief_ist,False
faithist,synthetic_seeded,,low,The tract condemned every shade of [MASK],The tract condemned every shade of,,-1,inf,0,0,0,0,infidelity|error|heresy|the|liberalism|opinion|political|sin|human|religious,2.8646|3.3675|3.4264|3.6416|3.6452|3.8327|3.8655|3.9654|4.0031|4.0216,faithist,core,analogical_blend,sexist,belief_ist,False
townist,synthetic_seeded,,high,"Just as the racist disdains the man of another stock, the city-dweller who assumes the countryman his natural inferior might, by a like coinage, be dubbed a '[MASK]'","Just as the racist disdains the man of another stock, the city-dweller who assumes the countryman his natural inferior might, by a like coinage, be dubbed a '",',-1,inf,0,0,0,0,country|racist|city|countryside|nature|rural|village|countryracist|town|farmer,3.2534|4.8672|5.4622|5.6382|5.7721|5.8155|5.8579|5.9085|5.9562|5.9581,townist,floor,cross_family,sexist,belief_ist,False
townist,synthetic_seeded,,medium,"One who supposes that wit and worth belong to the town and dullness to the village is, on this pattern, a [MASK]","One who supposes that wit and worth belong to the town and dullness to the village is, on this pattern, a",,-1,inf,0,0,0,0,fool|man|person|very|great|village|dunce|country|dull|countryman,1.4414|3.2534|3.2639|3.5034|3.8791|4.0105|4.0998|4.1863|4.2566|4.5061,townist,floor,cross_family,sexist,belief_ist,False
townist,synthetic_seeded,,low,The columnist was charged with being a [MASK],The columnist was charged with being a,,-1,inf,0,0,0,0,racist|traitor|member|bad|liar|nazi|bigot|communist|public|serial,2.3206|3.7636|3.8200|4.2936|4.5078|4.5710|4.6017|4.6018|4.7913|4.8555,townist,floor,cross_family,sexist,belief_ist,False
tallist,synthetic_seeded,,high,"If believing one race born superior makes a man a 'racist', then believing the lofty of stature born to command and the short to obey would make him, by the plainest analogy, a '[MASK]'","If believing one race born superior makes a man a 'racist', then believing the lofty of stature born to command and the short to obey would make him, by the plainest analogy, a '",',-1,inf,0,0,0,0,democrat|heightist|dwarfist|socialist|feudalist|stature|heights|heightsist|height|dwarf,3.3666|4.1636|4.9024|5.0436|5.0787|5.1095|5.3385|5.4122|5.4937|5.6068,tallist,floor,transparent_stem,sexist,belief_ist,False
tallist,synthetic_seeded,,medium,"He who supposes that merit rises with a man's height is, on this coinage, a [MASK]","He who supposes that merit rises with a man's height is, on this coinage, a",,-1,inf,0,0,0,0,fool|very|little|man|great|mere|short|true|tall|small,1.9894|2.8011|3.3640|3.4281|3.9289|4.2097|4.3573|4.3699|4.4337|4.6185,tallist,floor,transparent_stem,sexist,belief_ist,False
tallist,synthetic_seeded,,low,The satirist mocked the colonel as an unrepentant [MASK],The satirist mocked the colonel as an unrepentant,,-1,inf,0,0,0,0,racist|bigot|war|warmonger|nazi|killer|and|murderer|drunk|liar,2.4338|2.7775|3.3520|3.8195|4.1529|4.1837|4.1863|4.3088|4.3763|4.4962,tallist,floor,transparent_stem,sexist,belief_ist,False
medio,synthetic_seeded,,high,"The economist distinguishes the study of the single firm from that of the whole nation; but between the micro and the macro there lies the conduct of the industry or region, which some now clip simply to the [MASK]","The economist distinguishes the study of the single firm from that of the whole nation; but between the micro and the macro there lies the conduct of the industry or region, which some now clip simply to the",,-1,inf,0,0,0,0,micro|firm|industry|word|term|macro|study|single|region|industrial,1.9882|2.4071|2.4692|2.7196|2.7819|3.2241|3.5937|3.7193|3.9075|4.0394,medio,floor,cross_family,macro,econ_clipping,False
medio,synthetic_seeded,,medium,"For the middle level, neither the individual household nor the entire economy, the writers have introduced the short label [MASK]","For the middle level, neither the individual household nor the entire economy, the writers have introduced the short label",,-1,inf,0,0,0,0,of|for|m|as|term|and|s|in|the|that,1.2742|3.3681|4.1670|4.3198|4.7771|4.7772|5.2734|5.2931|5.4266|5.5077,medio,floor,cross_family,macro,econ_clipping,False
medio,synthetic_seeded,,low,His analysis worked entirely at the [MASK],His analysis worked entirely at the,,-1,inf,0,0,0,0,level|macro|theoretical|surface|micro|abstract|conceptual|individual|national|local,0.9178|4.0151|4.1055|4.1680|4.2144|4.2740|4.4818|4.6377|4.6685|4.7641,medio,floor,cross_family,macro,econ_clipping,False
globo,synthetic_seeded,,high,"Beyond even the macro, which treats the single national economy, lies the order of trade among many nations taken together, a level the theorists have lately clipped to the [MASK]","Beyond even the macro, which treats the single national economy, lies the order of trade among many nations taken together, a level the theorists have lately clipped to the",,-1,inf,0,0,0,0,name|term|more|label|level|still|order|title|micro|phrase,2.4193|2.6075|3.3891|3.5132|3.6410|3.7960|3.8880|4.1069|4.2925|4.3314,globo,floor,transparent_stem,macro,econ_clipping,False
globo,synthetic_seeded,,medium,"For the plane above the nation, embracing the commerce of the whole world, the abbreviated term proposed is the [MASK]","For the plane above the nation, embracing the commerce of the whole world, the abbreviated term proposed is the",,-1,inf,0,0,0,0,most|united|best|one|word|only|international|more|same|u,2.7253|2.8843|3.3192|3.4754|3.4802|3.6001|3.6159|4.0533|4.4126|4.5485,globo,floor,transparent_stem,macro,econ_clipping,False
globo,synthetic_seeded,,low,The treaty was framed at the [MASK],The treaty was framed at the,,-1,inf,0,0,0,0,time|behest|request|end|insistence|instigation|instance|suggestion|conference|initiative,2.7455|2.8713|2.9327|2.9327|3.1201|3.1222|3.2453|3.6202|3.7141|3.8077,globo,floor,transparent_stem,macro,econ_clipping,False
phose,synthetic_seeded,,high,"It is recommended that the new unit for luminous intensity, equal to the brightness of a black body at the freezing point of platinum, shall be called the [MASK]","It is recommended that the new unit for luminous intensity, equal to the brightness of a black body at the freezing point of platinum, shall be called the",,-1,inf,0,0,0,0,candela|lumen|watt|candle|steradian|lux|jansky|international|kelvin|luminous,0.8176|1.8440|3.4540|3.4677|3.8466|4.0663|5.0075|5.0626|5.3243|5.3876,phose,core,slot_reuse,cd,photometric_unit,False
phose,synthetic_seeded,,medium,"The commission resolved that intensity of light be henceforth reckoned in a fresh fundamental unit, to which they gave the name [MASK]","The commission resolved that intensity of light be henceforth reckoned in a fresh fundamental unit, to which they gave the name",,-1,inf,0,0,0,0,of|candela|lumen|candle|lux|candlepower|the|foot|candles|steradian,0.3576|2.8610|2.9515|3.2242|4.2677|4.7019|4.7333|5.5885|5.6162|5.7741,phose,core,slot_reuse,cd,photometric_unit,False
phose,synthetic_seeded,,low,The lamp was rated at several hundred [MASK],The lamp was rated at several hundred,,-1,inf,0,0,0,0,watts|volts|thousand|lumens|horsepower|megawatts|kilowatts|amps|pounds|feet,1.0422|2.2923|2.6066|3.2296|3.6674|3.7300|3.8147|3.9799|4.0423|4.0426,phose,core,slot_reuse,cd,photometric_unit,False
lumeron,synthetic_seeded,,high,"Just as intensity of light was assigned its own fundamental unit, the quantity of luminous flux falling upon a surface was, in the proposed scheme, to be measured in a unit named the [MASK]","Just as intensity of light was assigned its own fundamental unit, the quantity of luminous flux falling upon a surface was, in the proposed scheme, to be measured in a unit named the",,-1,inf,0,0,0,0,lumen|candela|candle|steradian|lux|phot|luminous|foot|quantum|watt,1.0549|1.7043|2.8837|3.3326|3.4013|3.8864|4.0991|4.3189|4.9059|5.1694,lumeron,floor,cross_family,cd,photometric_unit,False
lumeron,synthetic_seeded,,medium,"The flux received per unit area, the committee resolved, should be expressed in the newly coined [MASK]","The flux received per unit area, the committee resolved, should be expressed in the newly coined",,-1,inf,0,0,0,0,term|unit|units|terms|si|word|metric|quantity|and|english,1.0561|1.1169|2.3677|3.5568|3.7409|4.0565|4.4609|4.6480|5.1167|5.2418,lumeron,floor,cross_family,cd,photometric_unit,False
lumeron,synthetic_seeded,,low,The illumination at the bench was scarcely one [MASK],The illumination at the bench was scarcely one,,-1,inf,0,0,0,0,candle|of|hundred|foot|step|whit|to|half|in|that,1.0500|2.0879|2.8846|3.2765|3.5245|3.6492|3.7122|3.8379|4.2755|4.3998,lumeron,floor,cross_family,cd,photometric_unit,False
taperon,synthetic_seeded,,high,"Taking the radiance of molten platinum as the standard, the photometric congress proposed that the practical unit of luminous intensity, named after the small wax light it once equalled, be styled the [MASK]","Taking the radiance of molten platinum as the standard, the photometric congress proposed that the practical unit of luminous intensity, named after the small wax light it once equalled, be styled the",,-1,inf,0,0,0,0,candela|candle|candlepower|lumen|lux|steradian|candles|watt|candella|cd,0.7222|1.4987|2.2105|2.2770|4.8711|5.5776|5.6508|6.0912|6.3472|6.4466,taperon,floor,transparent_stem,cd,photometric_unit,False
taperon,synthetic_seeded,,medium,For everyday measurement of the strength of a source the engineers adopted a convenient unit they named the [MASK],For everyday measurement of the strength of a source the engineers adopted a convenient unit they named the,,-1,inf,0,0,0,0,watt|decibel|volt|bel|microvolt|candela|candle|milliwatt|erg|coulomb,2.8510|3.0569|3.6169|3.7381|3.9103|3.9602|3.9979|4.3257|4.3696|4.6855,taperon,floor,transparent_stem,cd,photometric_unit,False
taperon,synthetic_seeded,,low,The headlamp threw a beam of forty thousand [MASK],The headlamp threw a beam of forty thousand,,-1,inf,0,0,0,0,candlepower|candle|lumens|candles|candelas|lux|watts|candela|luxes|feet,1.1038|1.7342|2.1552|2.8471|3.1028|3.1257|3.7803|3.9608|4.0229|4.3429,taperon,floor,transparent_stem,cd,photometric_unit,False
panni,synthetic_seeded,,high,"Where the catalogue once boasted a 'multi' purpose tool meaning many uses, the advertisers, straining for a still grander claim, clipped the Greek for 'all' and offered a '[MASK]' purpose device","Where the catalogue once boasted a 'multi' purpose tool meaning many uses, the advertisers, straining for a still grander claim, clipped the Greek for 'all' and offered a '",' purpose device,-1,inf,0,0,0,0,multitool|swiss|multi|multipurpose|multitasking|tool|multilateral|mutli|pliers|multimaster,2.7205|3.3450|3.4994|4.1009|4.2612|4.7744|4.9544|5.0450|5.2188|5.2652,panni,floor,cross_family,multi,prefix_clipping,False
panni,synthetic_seeded,,medium,"For a contrivance professing to serve every conceivable end, the copywriters seized upon the clipped prefix [MASK]","For a contrivance professing to serve every conceivable end, the copywriters seized upon the clipped prefix",,-1,inf,0,0,0,0,of|as|and|to|in|for|that|with|i|like,1.8670|2.3658|2.3980|2.5220|3.4350|3.7726|3.8972|4.2721|4.6241|4.9294,panni,floor,cross_family,multi,prefix_clipping,False
panni,synthetic_seeded,,low,The shop window promised a [MASK] gadget,The shop window promised a, gadget,-1,inf,0,0,0,0,lot|feast|selection|world|great|good|wide|new|range|display,3.2698|3.4263|3.9258|4.1139|4.2704|4.2746|4.3009|4.3034|4.3945|4.5509,panni,floor,cross_family,multi,prefix_clipping,False
